Code,NodeA,NodeB,NomV,Len,Equip,R,X,C,R0,X0,C0,Imax,Status,Phases,PhasesV,PhasesVI,Subest,Feeder,
L(R:P10UDM64-P10ULV4997)         ,P10UDM64     ,P10ULV4997  ,0.42  ,0.014  ,1P_UG_AL_1/0_Brenau_0_416_0            ,0.00772 ,0.00143 ,0.75405    ,0.02375 ,0.01844  ,0.03687  ,205 ,1 ,AB  ,AB_LV  ,2_LV_118.357 ,P10UHS1_1247 ,P10UHS1_1247 -> P10UDT272  ,
L(R:P10UDM65-P10ULV56)           ,P10UDM65     ,P10ULV56    ,0.42  ,0.008  ,1P_UG_AL_1/0_Brenau_0_416_0            ,0.00455 ,0.00084 ,0.44456    ,0.01400 ,0.01087  ,0.02174  ,205 ,1 ,AB  ,AB_LV  ,2_LV_118.357 ,P10UHS1_1247 ,P10UHS1_1247 -> P10UDT272  ,
L(R:P10UDM62-P10ULV19)           ,P10UDM62     ,P10ULV19    ,0.42  ,0.006  ,1P_UG_AL_1/0_Brenau_0_416_0            ,0.00320 ,0.00059 ,0.31300    ,0.00986 ,0.00765  ,0.01530  ,205 ,1 ,AB  ,AB_LV  ,2_LV_118.357 ,P10UHS1_1247 ,P10UHS1_1247 -> P10UDT272  ,
L(R:P10UDM63-P10ULV34)           ,P10UDM63     ,P10ULV34    ,0.42  ,0.011  ,1P_UG_AL_1/0_Brenau_0_416_0            ,0.00572 ,0.00106 ,0.55854    ,0.01760 ,0.01366  ,0.02731  ,205 ,1 ,AB  ,AB_LV  ,2_LV_118.357 ,P10UHS1_1247 ,P10UHS1_1247 -> P10UDT272  ,
L(R:P10UDM62-P10UDM63)           ,P10UDM62     ,P10UDM63    ,0.42  ,0.017  ,1P_UG_AL_1/0_Brenau_0_416_0            ,0.00895 ,0.00166 ,0.87403    ,0.02753 ,0.02137  ,0.04274  ,205 ,1 ,AB  ,AB_LV  ,2_LV_118.357 ,P10UHS1_1247 ,P10UHS1_1247 -> P10UDT272  ,
L(R:P10UDM62-P10UDM65)           ,P10UDM65     ,P10UDM62    ,0.42  ,0.014  ,1P_UG_AL_1/0_Brenau_0_416_0            ,0.00766 ,0.00142 ,0.74800    ,0.02356 ,0.01829  ,0.03658  ,205 ,1 ,AB  ,AB_LV  ,2_LV_118.357 ,P10UHS1_1247 ,P10UHS1_1247 -> P10UDT272  ,
L(R:P10UDM64-P10UDM65)           ,P10UDM64     ,P10UDM65    ,0.42  ,0.019  ,1P_UG_AL_1/0_Brenau_0_416_0            ,0.01044 ,0.00194 ,1.01973    ,0.03212 ,0.02493  ,0.04986  ,205 ,1 ,AB  ,AB_LV  ,2_LV_118.357 ,P10UHS1_1247 ,P10UHS1_1247 -> P10UDT272  ,
L(R:P10UDM64-P10UDM70)           ,P10UDM70     ,P10UDM64    ,0.42  ,0.010  ,1P_UG_AL_2/0_Converse_0_416_0          ,0.00414 ,0.00094 ,0.52626    ,0.01428 ,0.01030  ,0.02060  ,233 ,1 ,AB  ,AB_LV  ,2_LV_134.523 ,P10UHS1_1247 ,P10UHS1_1247 -> P10UDT272  ,
L(R:P10UDM69-P10UDM70)           ,P10UDM69     ,P10UDM70    ,0.42  ,0.010  ,1P_UG_AL_2/0_Converse_0_416_0          ,0.00414 ,0.00094 ,0.52676    ,0.01429 ,0.01031  ,0.02062  ,233 ,1 ,AB  ,AB_LV  ,2_LV_134.523 ,P10UHS1_1247 ,P10UHS1_1247 -> P10UDT272  ,
L(R:P10UDM69-P10UDT14LV)         ,P10UDT14LV   ,P10UDM69    ,0.42  ,0.010  ,1P_UG_AL_4/0_Sweetbriar_0_416_0        ,0.00261 ,0.00090 ,0.55903    ,0.01059 ,0.00681  ,0.01363  ,301 ,1 ,AB  ,AB_LV  ,2_LV_173.782 ,P10UHS1_1247 ,P10UHS1_1247 -> P10UDT272  ,
L(R:P10UDM74-P10ULV5084)         ,P10UDM74     ,P10ULV5084  ,0.42  ,0.009  ,1P_UG_AL_1/0_Brenau_0_416_0            ,0.00471 ,0.00087 ,0.46039    ,0.01450 ,0.01126  ,0.02251  ,205 ,1 ,AB  ,AB_LV  ,2_LV_118.357 ,P10UHS1_1247 ,P10UHS1_1247 -> P10UDT272  ,
L(R:P10UDM75-P10ULV5098)         ,P10UDM75     ,P10ULV5098  ,0.42  ,0.011  ,1P_UG_AL_1/0_Brenau_0_416_0            ,0.00615 ,0.00114 ,0.60091    ,0.01893 ,0.01469  ,0.02938  ,205 ,1 ,AB  ,AB_LV  ,2_LV_118.357 ,P10UHS1_1247 ,P10UHS1_1247 -> P10UDT272  ,
L(R:P10UDM76-P10ULV5099)         ,P10UDM76     ,P10ULV5099  ,0.42  ,0.011  ,1P_UG_AL_1/0_Brenau_0_416_0            ,0.00610 ,0.00113 ,0.59558    ,0.01876 ,0.01456  ,0.02912  ,205 ,1 ,AB  ,AB_LV  ,2_LV_118.357 ,P10UHS1_1247 ,P10UHS1_1247 -> P10UDT272  ,
L(R:P10UDM66-P10ULV4874)         ,P10UDM66     ,P10ULV4874  ,0.42  ,0.017  ,1P_UG_AL_1/0_Brenau_0_416_0            ,0.00936 ,0.00174 ,0.91427    ,0.02880 ,0.02235  ,0.04471  ,205 ,1 ,AB  ,AB_LV  ,2_LV_118.357 ,P10UHS1_1247 ,P10UHS1_1247 -> P10UDT272  ,
L(R:P10UDM68-P10ULV4904)         ,P10UDM68     ,P10ULV4904  ,0.42  ,0.016  ,1P_UG_AL_1/0_Brenau_0_416_0            ,0.00880 ,0.00163 ,0.86011    ,0.02709 ,0.02103  ,0.04206  ,205 ,1 ,AB  ,AB_LV  ,2_LV_118.357 ,P10UHS1_1247 ,P10UHS1_1247 -> P10UDT272  ,
L(R:P10UDM68-P10ULV4964)         ,P10UDM68     ,P10ULV4964  ,0.42  ,0.010  ,1P_UG_AL_1/0_Brenau_0_416_0            ,0.00548 ,0.00102 ,0.53510    ,0.01686 ,0.01308  ,0.02616  ,205 ,1 ,AB  ,AB_LV  ,2_LV_118.357 ,P10UHS1_1247 ,P10UHS1_1247 -> P10UDT272  ,
L(R:P10UDM67-P10ULV4898)         ,P10UDM67     ,P10ULV4898  ,0.42  ,0.010  ,1P_UG_AL_1/0_Brenau_0_416_0            ,0.00523 ,0.00097 ,0.51061    ,0.01609 ,0.01248  ,0.02497  ,205 ,1 ,AB  ,AB_LV  ,2_LV_118.357 ,P10UHS1_1247 ,P10UHS1_1247 -> P10UDT272  ,
L(R:P10UDM67-P10UDM68)           ,P10UDM68     ,P10UDM67    ,0.42  ,0.014  ,1P_UG_AL_1/0_Brenau_0_416_0            ,0.00747 ,0.00139 ,0.72986    ,0.02299 ,0.01784  ,0.03569  ,205 ,1 ,AB  ,AB_LV  ,2_LV_118.357 ,P10UHS1_1247 ,P10UHS1_1247 -> P10UDT272  ,
L(R:P10UDM66-P10UDM68)           ,P10UDM66     ,P10UDM68    ,0.42  ,0.020  ,1P_UG_AL_1/0_Brenau_0_416_0            ,0.01067 ,0.00198 ,1.04245    ,0.03284 ,0.02549  ,0.05097  ,205 ,1 ,AB  ,AB_LV  ,2_LV_118.357 ,P10UHS1_1247 ,P10UHS1_1247 -> P10UDT272  ,
L(R:P10UDM66-P10UDM76)           ,P10UDM76     ,P10UDM66    ,0.42  ,0.014  ,1P_UG_AL_1/0_Brenau_0_416_0            ,0.00769 ,0.00143 ,0.75132    ,0.02367 ,0.01837  ,0.03674  ,205 ,1 ,AB  ,AB_LV  ,2_LV_118.357 ,P10UHS1_1247 ,P10UHS1_1247 -> P10UDT272  ,
L(R:P10UDM75-P10UDM76)           ,P10UDM75     ,P10UDM76    ,0.42  ,0.006  ,1P_UG_AL_2/0_Converse_0_416_0          ,0.00269 ,0.00061 ,0.34145    ,0.00927 ,0.00668  ,0.01336  ,233 ,1 ,AB  ,AB_LV  ,2_LV_134.523 ,P10UHS1_1247 ,P10UHS1_1247 -> P10UDT272  ,
L(R:P10UDM74-P10UDM75)           ,P10UDM74     ,P10UDM75    ,0.42  ,0.006  ,1P_UG_AL_4/0_Sweetbriar_0_416_0        ,0.00169 ,0.00058 ,0.36270    ,0.00687 ,0.00442  ,0.00884  ,301 ,1 ,AB  ,AB_LV  ,2_LV_173.782 ,P10UHS1_1247 ,P10UHS1_1247 -> P10UDT272  ,
L(R:P10UDM74-P10UDT14LV)         ,P10UDT14LV   ,P10UDM74    ,0.42  ,0.010  ,1P_UG_AL_4/0_Sweetbriar_0_416_0        ,0.00261 ,0.00090 ,0.55955    ,0.01060 ,0.00682  ,0.01364  ,301 ,1 ,AB  ,AB_LV  ,2_LV_173.782 ,P10UHS1_1247 ,P10UHS1_1247 -> P10UDT272  ,
L(R:P10UDM78-P10ULV22)           ,P10UDM78     ,P10ULV22    ,0.42  ,0.014  ,1P_UG_AL_1/0_Brenau_0_416_0            ,0.00778 ,0.00144 ,0.76030    ,0.02395 ,0.01859  ,0.03718  ,205 ,1 ,BC  ,BC_LV  ,2_LV_118.357 ,P10UHS1_1247 ,P10UHS1_1247 -> P10UDT953  ,
L(R:P10UDM82-P10ULV82)           ,P10UDM82     ,P10ULV82    ,0.42  ,0.024  ,1P_UG_AL_1/0_Brenau_0_416_0            ,0.01274 ,0.00236 ,1.24447    ,0.03920 ,0.03043  ,0.06085  ,205 ,1 ,BC  ,BC_LV  ,2_LV_118.357 ,P10UHS1_1247 ,P10UHS1_1247 -> P10UDT953  ,
L(R:P10UDM78-P10UDM82)           ,P10UDM78     ,P10UDM82    ,0.42  ,0.047  ,1P_UG_AL_1/0_Brenau_0_416_0            ,0.02546 ,0.00473 ,2.48805    ,0.07838 ,0.06083  ,0.12166  ,205 ,1 ,BC  ,BC_LV  ,2_LV_118.357 ,P10UHS1_1247 ,P10UHS1_1247 -> P10UDT953  ,
L(R:P10UDM78-P10UDT16LV)         ,P10UDT16LV   ,P10UDM78    ,0.42  ,0.026  ,1P_UG_AL_1/0_Brenau_0_416_0            ,0.01379 ,0.00256 ,1.34714    ,0.04244 ,0.03294  ,0.06587  ,205 ,1 ,BC  ,BC_LV  ,2_LV_118.357 ,P10UHS1_1247 ,P10UHS1_1247 -> P10UDT953  ,
L(R:P10UDM81-P10ULV72)           ,P10UDM81     ,P10ULV72    ,0.42  ,0.014  ,1P_UG_AL_1/0_Brenau_0_416_0            ,0.00770 ,0.00143 ,0.75274    ,0.02371 ,0.01840  ,0.03681  ,205 ,1 ,BC  ,BC_LV  ,2_LV_118.357 ,P10UHS1_1247 ,P10UHS1_1247 -> P10UDT953  ,
L(R:P10UDM79-P10ULV59)           ,P10UDM79     ,P10ULV59    ,0.42  ,0.016  ,1P_UG_AL_1/0_Brenau_0_416_0            ,0.00846 ,0.00157 ,0.82660    ,0.02604 ,0.02021  ,0.04042  ,205 ,1 ,BC  ,BC_LV  ,2_LV_118.357 ,P10UHS1_1247 ,P10UHS1_1247 -> P10UDT953  ,
L(R:P10UDM80-P10ULV65)           ,P10UDM80     ,P10ULV65    ,0.42  ,0.019  ,1P_UG_AL_1/0_Brenau_0_416_0            ,0.01016 ,0.00189 ,0.99309    ,0.03128 ,0.02428  ,0.04856  ,205 ,1 ,BC  ,BC_LV  ,2_LV_118.357 ,P10UHS1_1247 ,P10UHS1_1247 -> P10UDT953  ,
L(R:P10UDM79-P10UDM80)           ,P10UDM79     ,P10UDM80    ,0.42  ,0.036  ,1P_UG_AL_1/0_Brenau_0_416_0            ,0.01963 ,0.00364 ,1.91838    ,0.06043 ,0.04690  ,0.09380  ,205 ,1 ,BC  ,BC_LV  ,2_LV_118.357 ,P10UHS1_1247 ,P10UHS1_1247 -> P10UDT953  ,
L(R:P10UDM79-P10UDM81)           ,P10UDM81     ,P10UDM79    ,0.42  ,0.010  ,1P_UG_AL_1/0_Brenau_0_416_0            ,0.00519 ,0.00096 ,0.50761    ,0.01599 ,0.01241  ,0.02482  ,205 ,1 ,BC  ,BC_LV  ,2_LV_118.357 ,P10UHS1_1247 ,P10UHS1_1247 -> P10UDT953  ,
L(R:P10UDM81-P10UDT16LV)         ,P10UDT16LV   ,P10UDM81    ,0.42  ,0.050  ,1P_UG_AL_1/0_Brenau_0_416_0            ,0.02709 ,0.00503 ,2.64706    ,0.08339 ,0.06472  ,0.12943  ,205 ,1 ,BC  ,BC_LV  ,2_LV_118.357 ,P10UHS1_1247 ,P10UHS1_1247 -> P10UDT953  ,
L(R:P10UDT18LV-P10ULV24)         ,P10UDT18LV   ,P10ULV24    ,0.42  ,0.015  ,1P_OH_CU_4_Ionic_0_416_0               ,0.01254 ,0.00153 ,0.82165    ,0.03054 ,0.01890  ,0.03780  ,115 ,1 ,CA  ,CA_LV  ,2_LV_66.3953 ,P10UHS1_1247 ,P10UHS1_1247 -> P10UDT272  ,
L(R:P10UDT22LV-P10ULV39)         ,P10UDT22LV   ,P10ULV39    ,0.42  ,0.009  ,1P_UG_AL_1/0_Brenau_0_416_0            ,0.00499 ,0.00093 ,0.48771    ,0.01536 ,0.01192  ,0.02385  ,205 ,1 ,CA  ,CA_LV  ,2_LV_118.357 ,P10UHS1_1247 ,P10UHS1_1247 -> P10UDT272  ,
L(R:P10UDT26LV-P10ULV83)         ,P10UDT26LV   ,P10ULV83    ,0.42  ,0.001  ,1P_OH_CU_4_Ionic_0_416_0               ,0.00083 ,0.00010 ,0.05448    ,0.00203 ,0.00125  ,0.00251  ,115 ,1 ,AB  ,AB_LV  ,2_LV_66.3953 ,P10UHS1_1247 ,P10UHS1_1247 -> P10UDT272  ,
L(R:P10UDM102-P10ULV99)          ,P10UDM102    ,P10ULV99    ,0.42  ,0.024  ,1P_UG_AL_1/0_Brenau_0_416_0            ,0.01321 ,0.00245 ,1.29093    ,0.04067 ,0.03156  ,0.06312  ,205 ,1 ,BC  ,BC_LV  ,2_LV_118.357 ,P10UHS3_1247 ,P10UHS3_1247 -> P10UDT5435 ,
L(R:P10UDM102-P10ULV109)         ,P10UDM102    ,P10ULV109   ,0.42  ,0.005  ,1P_UG_AL_1/0_Brenau_0_416_0            ,0.00271 ,0.00050 ,0.26462    ,0.00834 ,0.00647  ,0.01294  ,205 ,1 ,BC  ,BC_LV  ,2_LV_118.357 ,P10UHS3_1247 ,P10UHS3_1247 -> P10UDT5435 ,
L(R:P10UDM102-P10UDT27LV)        ,P10UDT27LV   ,P10UDM102   ,0.42  ,0.034  ,1P_UG_AL_1/0_Brenau_0_416_0            ,0.01857 ,0.00345 ,1.81416    ,0.05715 ,0.04435  ,0.08871  ,205 ,1 ,BC  ,BC_LV  ,2_LV_118.357 ,P10UHS3_1247 ,P10UHS3_1247 -> P10UDT5435 ,
L(R:P10UDM103-P10ULV101)         ,P10UDM103    ,P10ULV101   ,0.42  ,0.022  ,1P_UG_AL_1/0_Brenau_0_416_0            ,0.01203 ,0.00223 ,1.17524    ,0.03702 ,0.02873  ,0.05747  ,205 ,1 ,BC  ,BC_LV  ,2_LV_118.357 ,P10UHS3_1247 ,P10UHS3_1247 -> P10UDT5435 ,
L(R:P10UDM101-P10ULV84)          ,P10UDM101    ,P10ULV84    ,0.42  ,0.008  ,1P_UG_AL_4/0_Sweetbriar_0_416_0        ,0.00214 ,0.00074 ,0.45721    ,0.00866 ,0.00557  ,0.01115  ,301 ,1 ,BC  ,BC_LV  ,2_LV_173.782 ,P10UHS3_1247 ,P10UHS3_1247 -> P10UDT5435 ,
L(R:P10UDM101-P10UDM103)         ,P10UDM103    ,P10UDM101   ,0.42  ,0.035  ,1P_UG_AL_4/0_Sweetbriar_0_416_0        ,0.00950 ,0.00327 ,2.03213    ,0.03849 ,0.02477  ,0.04954  ,301 ,1 ,BC  ,BC_LV  ,2_LV_173.782 ,P10UHS3_1247 ,P10UHS3_1247 -> P10UDT5435 ,
L(R:P10UDM103-P10UDT27LV)        ,P10UDT27LV   ,P10UDM103   ,0.42  ,0.009  ,1P_UG_AL_4/0_Sweetbriar_0_416_0        ,0.00233 ,0.00080 ,0.49857    ,0.00944 ,0.00608  ,0.01216  ,301 ,1 ,BC  ,BC_LV  ,2_LV_173.782 ,P10UHS3_1247 ,P10UHS3_1247 -> P10UDT5435 ,
L(R:P10UDM105-P10ULV85)          ,P10UDM105    ,P10ULV85    ,0.42  ,0.087  ,1P_UG_AL_1/0_Brenau_0_416_0            ,0.04691 ,0.00870 ,4.58327    ,0.14438 ,0.11205  ,0.22411  ,205 ,1 ,BC  ,BC_LV  ,2_LV_118.357 ,P10UHS3_1247 ,P10UHS3_1247 -> P10UDT5435 ,
L(R:P10UDM105-P10UDT28LV)        ,P10UDT28LV   ,P10UDM105   ,0.42  ,0.010  ,1P_UG_AL_1/0_Brenau_0_416_0            ,0.00540 ,0.00100 ,0.52805    ,0.01663 ,0.01291  ,0.02582  ,205 ,1 ,BC  ,BC_LV  ,2_LV_118.357 ,P10UHS3_1247 ,P10UHS3_1247 -> P10UDT5435 ,
L(R:P10UDM106-P10ULV4394)        ,P10UDM106    ,P10ULV4394  ,0.42  ,0.096  ,1P_UG_AL_1/0_Brenau_0_416_0            ,0.05210 ,0.00967 ,5.09040    ,0.16036 ,0.12445  ,0.24891  ,205 ,1 ,BC  ,BC_LV  ,2_LV_118.357 ,P10UHS3_1247 ,P10UHS3_1247 -> P10UDT5435 ,
L(R:P10UDM106-P10UDT28LV)        ,P10UDT28LV   ,P10UDM106   ,0.42  ,0.010  ,1P_UG_AL_1/0_Brenau_0_416_0            ,0.00540 ,0.00100 ,0.52766    ,0.01662 ,0.01290  ,0.02580  ,205 ,1 ,BC  ,BC_LV  ,2_LV_118.357 ,P10UHS3_1247 ,P10UHS3_1247 -> P10UDT5435 ,
L(R:P10UDT29LV-P10ULV86)         ,P10UDT29LV   ,P10ULV86    ,0.42  ,0.064  ,1P_OH_CU_4_Ionic_0_416_0               ,0.05287 ,0.00643 ,3.46357    ,0.12875 ,0.07968  ,0.15936  ,115 ,1 ,BC  ,BC_LV  ,2_LV_66.3953 ,P10UHS3_1247 ,P10UHS3_1247 -> P10UDT5435 ,
L(R:P10UDT29LV-P10ULV87)         ,P10UDT29LV   ,P10ULV87    ,0.42  ,0.023  ,1P_OH_CU_4_Ionic_0_416_0               ,0.01942 ,0.00236 ,1.27203    ,0.04728 ,0.02926  ,0.05853  ,115 ,1 ,BC  ,BC_LV  ,2_LV_66.3953 ,P10UHS3_1247 ,P10UHS3_1247 -> P10UDT5435 ,
L(R:P10UDM109-P10ULV88)          ,P10UDM109    ,P10ULV88    ,0.42  ,0.002  ,1P_OH_CU_4_Ionic_0_416_0               ,0.00204 ,0.00025 ,0.13360    ,0.00497 ,0.00307  ,0.00615  ,115 ,1 ,AB  ,AB_LV  ,2_LV_66.3953 ,P10UHS1_1247 ,P10UHS1_1247 -> P10UDT272  ,
L(R:P10UDM109-P10UDT30LV)        ,P10UDT30LV   ,P10UDM109   ,0.42  ,0.052  ,1P_OH_CU_4_Ionic_0_416_0               ,0.04339 ,0.00528 ,2.84256    ,0.10566 ,0.06539  ,0.13079  ,115 ,1 ,AB  ,AB_LV  ,2_LV_66.3953 ,P10UHS1_1247 ,P10UHS1_1247 -> P10UDT272  ,
L(R:P10UDM110-P10ULV89)          ,P10UDM110    ,P10ULV89    ,0.42  ,0.010  ,1P_OH_CU_4_Ionic_0_416_0               ,0.00827 ,0.00101 ,0.54197    ,0.02015 ,0.01247  ,0.02494  ,115 ,1 ,AB  ,AB_LV  ,2_LV_66.3953 ,P10UHS1_1247 ,P10UHS1_1247 -> P10UDT272  ,
L(R:P10UDM110-P10UDT30LV)        ,P10UDT30LV   ,P10UDM110   ,0.42  ,0.057  ,1P_OH_CU_4_Ionic_0_416_0               ,0.04737 ,0.00576 ,3.10306    ,0.11535 ,0.07139  ,0.14277  ,115 ,1 ,AB  ,AB_LV  ,2_LV_66.3953 ,P10UHS1_1247 ,P10UHS1_1247 -> P10UDT272  ,
L(R:P10UDT31LV-P10ULV90)         ,P10UDT31LV   ,P10ULV90    ,0.42  ,0.039  ,1P_OH_CU_4_Ionic_0_416_0               ,0.03262 ,0.00397 ,2.13710    ,0.07944 ,0.04916  ,0.09833  ,115 ,1 ,BC  ,BC_LV  ,2_LV_66.3953 ,P10UHS3_1247 ,P10UHS3_1247 -> P10UDT5435 ,
L(R:P10UDT31LV-P10ULV2054)       ,P10UDT31LV   ,P10ULV2054  ,0.42  ,0.087  ,1P_OH_CU_4_Ionic_0_416_0               ,0.07206 ,0.00877 ,4.72078    ,0.17548 ,0.10860  ,0.21720  ,115 ,1 ,BC  ,BC_LV  ,2_LV_66.3953 ,P10UHS3_1247 ,P10UHS3_1247 -> P10UDT5435 ,
L(R:P10UDM112-P10ULV98)          ,P10UDM112    ,P10ULV98    ,0.42  ,0.021  ,1P_OH_CU_4_Ionic_0_416_0               ,0.01751 ,0.00213 ,1.14720    ,0.04264 ,0.02639  ,0.05278  ,115 ,1 ,BC  ,BC_LV  ,2_LV_66.3953 ,P10UHS3_1247 ,P10UHS3_1247 -> P10UDT5435 ,
L(R:P10UDM112-P10ULV2055)        ,P10UDM112    ,P10ULV2055  ,0.42  ,0.075  ,1P_OH_CU_4_Ionic_0_416_0               ,0.06201 ,0.00755 ,4.06214    ,0.15100 ,0.09345  ,0.18690  ,115 ,1 ,BC  ,BC_LV  ,2_LV_66.3953 ,P10UHS3_1247 ,P10UHS3_1247 -> P10UDT5435 ,
L(R:P10UDM112-P10UDT31LV)        ,P10UDT31LV   ,P10UDM112   ,0.42  ,0.018  ,1P_OH_CU_4_Ionic_0_416_0               ,0.01482 ,0.00180 ,0.97097    ,0.03609 ,0.02234  ,0.04467  ,115 ,1 ,BC  ,BC_LV  ,2_LV_66.3953 ,P10UHS3_1247 ,P10UHS3_1247 -> P10UDT5435 ,
L(R:P10UDM113-P10ULV104)         ,P10UDM113    ,P10ULV104   ,0.42  ,0.069  ,1P_OH_CU_4_Ionic_0_416_0               ,0.05717 ,0.00696 ,3.74503    ,0.13921 ,0.08615  ,0.17231  ,115 ,1 ,BC  ,BC_LV  ,2_LV_66.3953 ,P10UHS3_1247 ,P10UHS3_1247 -> P10UDT5435 ,
L(R:P10UDM113-P10UDT31LV)        ,P10UDT31LV   ,P10UDM113   ,0.42  ,0.018  ,1P_OH_CU_4_Ionic_0_416_0               ,0.01482 ,0.00180 ,0.97097    ,0.03609 ,0.02234  ,0.04467  ,115 ,1 ,BC  ,BC_LV  ,2_LV_66.3953 ,P10UHS3_1247 ,P10UHS3_1247 -> P10UDT5435 ,
L(R:P10UDT32LV-P10ULV91)         ,P10UDT32LV   ,P10ULV91    ,0.42  ,0.013  ,1P_OH_CU_4_Ionic_0_416_0               ,0.01044 ,0.00127 ,0.68423    ,0.02543 ,0.01574  ,0.03148  ,115 ,1 ,BC  ,BC_LV  ,2_LV_66.3953 ,P10UHS3_1247 ,P10UHS3_1247 -> P10UDT5435 ,
L(R:P10UDT33LV-P10ULV92)         ,P10UDT33LV   ,P10ULV92    ,0.42  ,0.030  ,1P_OH_CU_4_Ionic_0_416_0               ,0.02507 ,0.00305 ,1.64250    ,0.06106 ,0.03779  ,0.07557  ,115 ,1 ,BC  ,BC_LV  ,2_LV_66.3953 ,P10UHS3_1247 ,P10UHS3_1247 -> P10UDT5435 ,
L(R:P10UDT34LV-P10ULV93)         ,P10UDT34LV   ,P10ULV93    ,0.42  ,0.040  ,1P_OH_CU_4_Ionic_0_416_0               ,0.03368 ,0.00410 ,2.20624    ,0.08201 ,0.05075  ,0.10151  ,115 ,1 ,BC  ,BC_LV  ,2_LV_66.3953 ,P10UHS3_1247 ,P10UHS3_1247 -> P10UDT5435 ,
L(R:P10UDM119-P10ULV108)         ,P10UDM119    ,P10ULV108   ,0.42  ,0.013  ,1P_OH_CU_4_Ionic_0_416_0               ,0.01089 ,0.00132 ,0.71311    ,0.02651 ,0.01640  ,0.03281  ,115 ,1 ,BC  ,BC_LV  ,2_LV_66.3953 ,P10UHS3_1247 ,P10UHS3_1247 -> P10UDT5435 ,
L(R:P10UDM119-P10UDT34LV)        ,P10UDT34LV   ,P10UDM119   ,0.42  ,0.019  ,1P_OH_CU_4_Ionic_0_416_0               ,0.01604 ,0.00195 ,1.05101    ,0.03907 ,0.02418  ,0.04836  ,115 ,1 ,BC  ,BC_LV  ,2_LV_66.3953 ,P10UHS3_1247 ,P10UHS3_1247 -> P10UDT5435 ,
L(R:P10UDT35LV-P10ULV94)         ,P10UDT35LV   ,P10ULV94    ,0.42  ,0.030  ,1P_OH_CU_4_Ionic_0_416_0               ,0.02466 ,0.00300 ,1.61532    ,0.06005 ,0.03716  ,0.07432  ,115 ,1 ,BC  ,BC_LV  ,2_LV_66.3953 ,P10UHS3_1247 ,P10UHS3_1247 -> P10UDT5435 ,
L(R:P10UDT36LV-P10ULV95)         ,P10UDT36LV   ,P10ULV95    ,0.42  ,0.001  ,1P_UG_AL_1/0_Brenau_0_416_0            ,0.00054 ,0.00010 ,0.05281    ,0.00166 ,0.00129  ,0.00258  ,205 ,1 ,BC  ,BC_LV  ,2_LV_118.357 ,P10UHS3_1247 ,P10UHS3_1247 -> P10UDT5435 ,
L(R:P10UDT37LV-P10ULV96)         ,P10UDT37LV   ,P10ULV96    ,0.42  ,0.018  ,1P_OH_CU_4_Ionic_0_416_0               ,0.01498 ,0.00182 ,0.98145    ,0.03648 ,0.02258  ,0.04516  ,115 ,1 ,BC  ,BC_LV  ,2_LV_66.3953 ,P10UHS3_1247 ,P10UHS3_1247 -> P10UDT5435 ,
L(R:P10UDT38LV-P10ULV97)         ,P10UDT38LV   ,P10ULV97    ,0.42  ,0.067  ,1P_UG_AL_1/0_Brenau_0_416_0            ,0.03631 ,0.00674 ,3.54796    ,0.11177 ,0.08674  ,0.17348  ,205 ,1 ,BC  ,BC_LV  ,2_LV_118.357 ,P10UHS3_1247 ,P10UHS3_1247 -> P10UDT5435 ,
L(R:P10UDT38LV-P10ULV4377)       ,P10UDT38LV   ,P10ULV4377  ,0.42  ,0.073  ,1P_UG_AL_1/0_Brenau_0_416_0            ,0.03939 ,0.00731 ,3.84893    ,0.12125 ,0.09410  ,0.18820  ,205 ,1 ,BC  ,BC_LV  ,2_LV_118.357 ,P10UHS3_1247 ,P10UHS3_1247 -> P10UDT5435 ,
L(R:P10UDT38LV-P10ULV4386)       ,P10UDT38LV   ,P10ULV4386  ,0.42  ,0.106  ,1P_UG_AL_1/0_Brenau_0_416_0            ,0.05756 ,0.01068 ,5.62426    ,0.17717 ,0.13751  ,0.27501  ,205 ,1 ,BC  ,BC_LV  ,2_LV_118.357 ,P10UHS3_1247 ,P10UHS3_1247 -> P10UDT5435 ,
L(R:P10UDT39LV-P10ULV100)        ,P10UDT39LV   ,P10ULV100   ,0.42  ,0.016  ,1P_OH_CU_4_Ionic_0_416_0               ,0.01334 ,0.00162 ,0.87362    ,0.03247 ,0.02010  ,0.04019  ,115 ,1 ,AB  ,AB_LV  ,2_LV_66.3953 ,P10UHS1_1247 ,P10UHS1_1247 -> P10UDT272  ,
L(R:P10UDM127-P10ULV107)         ,P10UDM127    ,P10ULV107   ,0.42  ,0.024  ,1P_OH_CU_4_Ionic_0_416_0               ,0.02030 ,0.00247 ,1.33002    ,0.04944 ,0.03060  ,0.06119  ,115 ,1 ,AB  ,AB_LV  ,2_LV_66.3953 ,P10UHS1_1247 ,P10UHS1_1247 -> P10UDT272  ,
L(R:P10UDM127-P10UDT39LV)        ,P10UDT39LV   ,P10UDM127   ,0.42  ,0.020  ,1P_OH_CU_4_Ionic_0_416_0               ,0.01655 ,0.00201 ,1.08411    ,0.04030 ,0.02494  ,0.04988  ,115 ,1 ,AB  ,AB_LV  ,2_LV_66.3953 ,P10UHS1_1247 ,P10UHS1_1247 -> P10UDT272  ,
