Code,Phases,NVolt_kV,DemP_kW,DemQ_kVAr,Subest,Feeder,Pinst_kW,Qinst_kVAr,Yearly_kWh,NumCust,
P10ULV157   ,2 ,0.42  ,1.46    ,0.30   ,P10UHS1_1247 ,P10UHS1_1247 -> P10UDT250  ,3.64    ,0.74   ,13729.25   ,1  ,
P10ULV158   ,2 ,0.42  ,2.68    ,0.54   ,P10UHS1_1247 ,P10UHS1_1247 -> P10UDT250  ,6.70    ,1.36   ,25243.06   ,2  ,
P10ULV159   ,2 ,0.42  ,2.31    ,0.47   ,P10UHS1_1247 ,P10UHS1_1247 -> P10UDT250  ,5.77    ,1.17   ,21754.57   ,2  ,
P10ULV160   ,2 ,0.42  ,2.44    ,0.49   ,P10UHS1_1247 ,P10UHS1_1247 -> P10UDT250  ,6.09    ,1.24   ,22962.27   ,2  ,
P10ULV161   ,2 ,0.42  ,2.37    ,0.48   ,P10UHS1_1247 ,P10UHS1_1247 -> P10UDT250  ,5.91    ,1.20   ,22292.13   ,2  ,
P10ULV159   ,2 ,0.42  ,2.15    ,0.44   ,P10UHS1_1247 ,P10UHS1_1247 -> P10UDT250  ,5.37    ,1.09   ,20251.04   ,1  ,
P10ULV163   ,2 ,0.42  ,1.86    ,0.38   ,P10UHS1_1247 ,P10UHS1_1247 -> P10UDT250  ,4.64    ,0.94   ,17499.33   ,1  ,
P10ULV164   ,2 ,0.42  ,2.58    ,0.52   ,P10UHS1_1247 ,P10UHS1_1247 -> P10UDT250  ,6.46    ,1.31   ,24348.83   ,2  ,
P10ULV165   ,2 ,0.42  ,2.49    ,0.51   ,P10UHS1_1247 ,P10UHS1_1247 -> P10UDT250  ,6.23    ,1.26   ,23478.48   ,2  ,
P10ULV166   ,2 ,0.42  ,2.44    ,0.50   ,P10UHS1_1247 ,P10UHS1_1247 -> P10UDT250  ,6.11    ,1.24   ,23037.16   ,2  ,
P10ULV167   ,2 ,0.42  ,2.62    ,0.53   ,P10UHS1_1247 ,P10UHS1_1247 -> P10UDT250  ,6.54    ,1.33   ,24648.77   ,2  ,
P10ULV168   ,2 ,0.42  ,2.38    ,0.48   ,P10UHS1_1247 ,P10UHS1_1247 -> P10UDT250  ,5.96    ,1.21   ,22459.85   ,2  ,
P10ULV169   ,2 ,0.42  ,1.61    ,0.33   ,P10UHS1_1247 ,P10UHS1_1247 -> P10UDT250  ,4.03    ,0.82   ,15187.55   ,1  ,
P10ULV170   ,2 ,0.42  ,2.11    ,0.43   ,P10UHS1_1247 ,P10UHS1_1247 -> P10UDT250  ,5.27    ,1.07   ,19864.64   ,1  ,
P10ULV171   ,2 ,0.42  ,2.50    ,0.51   ,P10UHS1_1247 ,P10UHS1_1247 -> P10UDT250  ,6.26    ,1.27   ,23584.29   ,2  ,
P10ULV172   ,2 ,0.42  ,2.69    ,0.55   ,P10UHS1_1247 ,P10UHS1_1247 -> P10UDT250  ,6.73    ,1.37   ,25375.88   ,2  ,
P10ULV173   ,2 ,0.42  ,2.80    ,0.57   ,P10UHS1_1247 ,P10UHS1_1247 -> P10UDT250  ,7.00    ,1.42   ,26386.71   ,2  ,
P10ULV174   ,2 ,0.42  ,2.20    ,0.45   ,P10UHS1_1247 ,P10UHS1_1247 -> P10UDT250  ,5.49    ,1.11   ,20685.86   ,1  ,
P10ULV175   ,2 ,0.42  ,2.84    ,0.58   ,P10UHS1_1247 ,P10UHS1_1247 -> P10UDT250  ,7.11    ,1.44   ,26790.98   ,2  ,
P10ULV176   ,2 ,0.42  ,2.42    ,0.49   ,P10UHS1_1247 ,P10UHS1_1247 -> P10UDT250  ,6.05    ,1.23   ,22820.80   ,2  ,
P10ULV177   ,2 ,0.42  ,1.98    ,0.40   ,P10UHS1_1247 ,P10UHS1_1247 -> P10UDT250  ,4.95    ,1.01   ,18667.95   ,1  ,
P10ULV178   ,2 ,0.42  ,2.04    ,0.41   ,P10UHS1_1247 ,P10UHS1_1247 -> P10UDT250  ,5.09    ,1.03   ,19186.97   ,1  ,
P10ULV179   ,2 ,0.42  ,1.63    ,0.33   ,P10UHS1_1247 ,P10UHS1_1247 -> P10UDT250  ,4.07    ,0.83   ,15343.22   ,1  ,
P10ULV180   ,2 ,0.42  ,1.96    ,0.40   ,P10UHS1_1247 ,P10UHS1_1247 -> P10UDT250  ,4.91    ,1.00   ,18491.43   ,1  ,
P10ULV181   ,2 ,0.42  ,2.28    ,0.46   ,P10UHS1_1247 ,P10UHS1_1247 -> P10UDT250  ,5.70    ,1.16   ,21488.24   ,1  ,
P10ULV182   ,2 ,0.42  ,2.05    ,0.42   ,P10UHS1_1247 ,P10UHS1_1247 -> P10UDT250  ,5.12    ,1.04   ,19296.98   ,1  ,
P10ULV183   ,2 ,0.42  ,2.11    ,0.43   ,P10UHS1_1247 ,P10UHS1_1247 -> P10UDT250  ,5.26    ,1.07   ,19840.08   ,1  ,
P10ULV184   ,2 ,0.42  ,1.98    ,0.40   ,P10UHS1_1247 ,P10UHS1_1247 -> P10UDT250  ,4.95    ,1.00   ,18649.09   ,1  ,
P10ULV185   ,2 ,0.42  ,1.86    ,0.38   ,P10UHS1_1247 ,P10UHS1_1247 -> P10UDT250  ,4.65    ,0.94   ,17538.60   ,1  ,
P10ULV186   ,2 ,0.42  ,2.33    ,0.47   ,P10UHS1_1247 ,P10UHS1_1247 -> P10UDT250  ,5.83    ,1.18   ,21971.65   ,2  ,
P10ULV187   ,2 ,0.42  ,1.15    ,0.23   ,P10UHS1_1247 ,P10UHS1_1247 -> P10UDT250  ,2.88    ,0.58   ,10846.23   ,1  ,
P10ULV188   ,2 ,0.42  ,1.99    ,0.41   ,P10UHS1_1247 ,P10UHS1_1247 -> P10UDT250  ,4.99    ,1.01   ,18799.25   ,1  ,
P10ULV189   ,2 ,0.42  ,2.37    ,0.48   ,P10UHS1_1247 ,P10UHS1_1247 -> P10UDT250  ,5.93    ,1.20   ,22340.56   ,2  ,
P10ULV190   ,2 ,0.42  ,2.94    ,0.60   ,P10UHS1_1247 ,P10UHS1_1247 -> P10UDT250  ,7.36    ,1.49   ,27726.81   ,2  ,
P10ULV191   ,2 ,0.42  ,2.56    ,0.52   ,P10UHS1_1247 ,P10UHS1_1247 -> P10UDT250  ,6.41    ,1.30   ,24170.52   ,2  ,
P10ULV192   ,2 ,0.42  ,2.05    ,0.42   ,P10UHS1_1247 ,P10UHS1_1247 -> P10UDT250  ,5.13    ,1.04   ,19324.61   ,1  ,
P10ULV193   ,2 ,0.42  ,1.92    ,0.39   ,P10UHS1_1247 ,P10UHS1_1247 -> P10UDT250  ,4.79    ,0.97   ,18066.85   ,1  ,
P10ULV194   ,2 ,0.42  ,2.32    ,0.47   ,P10UHS1_1247 ,P10UHS1_1247 -> P10UDT250  ,5.80    ,1.18   ,21859.67   ,2  ,
P10ULV195   ,2 ,0.42  ,2.03    ,0.41   ,P10UHS1_1247 ,P10UHS1_1247 -> P10UDT250  ,5.08    ,1.03   ,19147.05   ,1  ,
P10ULV196   ,2 ,0.42  ,1.88    ,0.38   ,P10UHS1_1247 ,P10UHS1_1247 -> P10UDT250  ,4.70    ,0.96   ,17732.78   ,1  ,
P10ULV197   ,2 ,0.42  ,2.15    ,0.44   ,P10UHS1_1247 ,P10UHS1_1247 -> P10UDT250  ,5.38    ,1.09   ,20287.48   ,1  ,
P10ULV198   ,2 ,0.42  ,2.24    ,0.46   ,P10UHS1_1247 ,P10UHS1_1247 -> P10UDT250  ,5.61    ,1.14   ,21155.42   ,1  ,
P10ULV199   ,2 ,0.42  ,2.50    ,0.51   ,P10UHS1_1247 ,P10UHS1_1247 -> P10UDT250  ,6.26    ,1.27   ,23593.26   ,2  ,
P10ULV200   ,2 ,0.42  ,2.53    ,0.51   ,P10UHS1_1247 ,P10UHS1_1247 -> P10UDT250  ,6.33    ,1.29   ,23869.61   ,2  ,
P10ULV201   ,2 ,0.42  ,2.58    ,0.52   ,P10UHS1_1247 ,P10UHS1_1247 -> P10UDT250  ,6.45    ,1.31   ,24329.86   ,2  ,
P10ULV202   ,2 ,0.42  ,2.48    ,0.50   ,P10UHS1_1247 ,P10UHS1_1247 -> P10UDT250  ,6.21    ,1.26   ,23399.61   ,2  ,
P10ULV203   ,2 ,0.42  ,2.23    ,0.45   ,P10UHS1_1247 ,P10UHS1_1247 -> P10UDT250  ,5.58    ,1.13   ,21050.09   ,1  ,
P10ULV204   ,2 ,0.42  ,2.24    ,0.45   ,P10UHS1_1247 ,P10UHS1_1247 -> P10UDT250  ,5.60    ,1.14   ,21091.57   ,1  ,
P10ULV205   ,2 ,0.42  ,2.23    ,0.45   ,P10UHS1_1247 ,P10UHS1_1247 -> P10UDT250  ,5.58    ,1.13   ,21025.79   ,1  ,
P10ULV206   ,2 ,0.42  ,2.13    ,0.43   ,P10UHS1_1247 ,P10UHS1_1247 -> P10UDT250  ,5.32    ,1.08   ,20043.87   ,1  ,
P10ULV207   ,2 ,0.42  ,2.31    ,0.47   ,P10UHS1_1247 ,P10UHS1_1247 -> P10UDT250  ,5.78    ,1.17   ,21788.05   ,2  ,
P10ULV208   ,2 ,0.42  ,2.20    ,0.45   ,P10UHS1_1247 ,P10UHS1_1247 -> P10UDT250  ,5.49    ,1.12   ,20701.37   ,1  ,
P10ULV209   ,2 ,0.42  ,2.74    ,0.56   ,P10UHS1_1247 ,P10UHS1_1247 -> P10UDT250  ,6.85    ,1.39   ,25817.11   ,2  ,
P10ULV210   ,2 ,0.42  ,2.13    ,0.43   ,P10UHS1_1247 ,P10UHS1_1247 -> P10UDT250  ,5.33    ,1.08   ,20090.99   ,1  ,
P10ULV211   ,2 ,0.42  ,2.54    ,0.52   ,P10UHS1_1247 ,P10UHS1_1247 -> P10UDT250  ,6.36    ,1.29   ,23972.54   ,2  ,
P10ULV212   ,2 ,0.42  ,1.34    ,0.27   ,P10UHS1_1247 ,P10UHS1_1247 -> P10UDT250  ,3.36    ,0.68   ,12667.37   ,1  ,
P10ULV213   ,2 ,0.42  ,2.79    ,0.57   ,P10UHS1_1247 ,P10UHS1_1247 -> P10UDT250  ,6.98    ,1.42   ,26303.93   ,2  ,
P10ULV214   ,2 ,0.42  ,1.68    ,0.34   ,P10UHS1_1247 ,P10UHS1_1247 -> P10UDT250  ,4.19    ,0.85   ,15787.01   ,1  ,
P10ULV215   ,2 ,0.42  ,2.46    ,0.50   ,P10UHS1_1247 ,P10UHS1_1247 -> P10UDT250  ,6.15    ,1.25   ,23182.83   ,2  ,
P10ULV216   ,2 ,0.42  ,2.60    ,0.53   ,P10UHS1_1247 ,P10UHS1_1247 -> P10UDT250  ,6.50    ,1.32   ,24508.13   ,2  ,
P10ULV217   ,2 ,0.42  ,2.12    ,0.43   ,P10UHS1_1247 ,P10UHS1_1247 -> P10UDT250  ,5.30    ,1.08   ,19960.50   ,1  ,
P10ULV218   ,2 ,0.42  ,2.60    ,0.53   ,P10UHS1_1247 ,P10UHS1_1247 -> P10UDT250  ,6.51    ,1.32   ,24523.71   ,2  ,
P10ULV219   ,2 ,0.42  ,2.48    ,0.50   ,P10UHS1_1247 ,P10UHS1_1247 -> P10UDT250  ,6.21    ,1.26   ,23406.10   ,2  ,
P10ULV220   ,2 ,0.42  ,3.07    ,0.62   ,P10UHS1_1247 ,P10UHS1_1247 -> P10UDT250  ,7.67    ,1.56   ,28913.31   ,2  ,
P10ULV221   ,2 ,0.42  ,2.81    ,0.57   ,P10UHS1_1247 ,P10UHS1_1247 -> P10UDT250  ,7.02    ,1.43   ,26457.89   ,2  ,
P10ULV222   ,2 ,0.42  ,2.62    ,0.53   ,P10UHS1_1247 ,P10UHS1_1247 -> P10UDT250  ,6.54    ,1.33   ,24650.99   ,2  ,
P10ULV223   ,2 ,0.42  ,2.70    ,0.55   ,P10UHS1_1247 ,P10UHS1_1247 -> P10UDT250  ,6.74    ,1.37   ,25424.43   ,2  ,
P10ULV224   ,2 ,0.42  ,2.79    ,0.57   ,P10UHS1_1247 ,P10UHS1_1247 -> P10UDT250  ,6.97    ,1.42   ,26280.80   ,2  ,
P10ULV225   ,2 ,0.42  ,3.06    ,0.62   ,P10UHS1_1247 ,P10UHS1_1247 -> P10UDT250  ,7.65    ,1.55   ,28840.20   ,2  ,
P10ULV226   ,2 ,0.42  ,2.14    ,0.44   ,P10UHS1_1247 ,P10UHS1_1247 -> P10UDT250  ,5.36    ,1.09   ,20203.13   ,1  ,
P10ULV227   ,2 ,0.42  ,2.25    ,0.46   ,P10UHS1_1247 ,P10UHS1_1247 -> P10UDT250  ,5.62    ,1.14   ,21200.46   ,1  ,
P10ULV228   ,2 ,0.42  ,2.78    ,0.57   ,P10UHS1_1247 ,P10UHS1_1247 -> P10UDT250  ,6.96    ,1.41   ,26232.65   ,2  ,
P10ULV229   ,2 ,0.42  ,2.23    ,0.45   ,P10UHS1_1247 ,P10UHS1_1247 -> P10UDT250  ,5.58    ,1.13   ,21023.39   ,1  ,
P10ULV230   ,2 ,0.42  ,2.48    ,0.50   ,P10UHS1_1247 ,P10UHS1_1247 -> P10UDT250  ,6.20    ,1.26   ,23379.48   ,2  ,
P10ULV231   ,2 ,0.42  ,2.30    ,0.47   ,P10UHS1_1247 ,P10UHS1_1247 -> P10UDT250  ,5.74    ,1.17   ,21653.33   ,2  ,
P10ULV232   ,2 ,0.42  ,2.37    ,0.48   ,P10UHS1_1247 ,P10UHS1_1247 -> P10UDT250  ,5.93    ,1.20   ,22348.72   ,2  ,
P10ULV233   ,2 ,0.42  ,2.10    ,0.43   ,P10UHS1_1247 ,P10UHS1_1247 -> P10UDT250  ,5.24    ,1.06   ,19766.11   ,1  ,
P10ULV234   ,2 ,0.42  ,2.60    ,0.53   ,P10UHS1_1247 ,P10UHS1_1247 -> P10UDT250  ,6.50    ,1.32   ,24496.03   ,2  ,
P10ULV235   ,2 ,0.42  ,2.29    ,0.46   ,P10UHS1_1247 ,P10UHS1_1247 -> P10UDT250  ,5.72    ,1.16   ,21550.98   ,2  ,
P10ULV236   ,2 ,0.42  ,3.07    ,0.62   ,P10UHS1_1247 ,P10UHS1_1247 -> P10UDT250  ,7.68    ,1.56   ,28936.59   ,2  ,
P10ULV237   ,2 ,0.42  ,2.14    ,0.43   ,P10UHS1_1247 ,P10UHS1_1247 -> P10UDT250  ,5.35    ,1.09   ,20169.08   ,1  ,
P10ULV238   ,2 ,0.42  ,1.97    ,0.40   ,P10UHS1_1247 ,P10UHS1_1247 -> P10UDT250  ,4.91    ,1.00   ,18520.25   ,1  ,
P10ULV239   ,2 ,0.42  ,2.68    ,0.54   ,P10UHS1_1247 ,P10UHS1_1247 -> P10UDT250  ,6.69    ,1.36   ,25227.45   ,2  ,
P10ULV240   ,2 ,0.42  ,2.38    ,0.48   ,P10UHS1_1247 ,P10UHS1_1247 -> P10UDT250  ,5.94    ,1.21   ,22409.14   ,2  ,
P10ULV241   ,2 ,0.42  ,1.51    ,0.31   ,P10UHS1_1247 ,P10UHS1_1247 -> P10UDT250  ,3.77    ,0.77   ,14219.15   ,1  ,
P10ULV242   ,2 ,0.42  ,3.24    ,0.66   ,P10UHS1_1247 ,P10UHS1_1247 -> P10UDT250  ,8.11    ,1.65   ,30577.63   ,2  ,
P10ULV243   ,2 ,0.42  ,2.34    ,0.48   ,P10UHS1_1247 ,P10UHS1_1247 -> P10UDT250  ,5.85    ,1.19   ,22054.21   ,2  ,
P10ULV244   ,2 ,0.42  ,2.16    ,0.44   ,P10UHS1_1247 ,P10UHS1_1247 -> P10UDT250  ,5.40    ,1.10   ,20350.74   ,1  ,
P10ULV245   ,2 ,0.42  ,2.46    ,0.50   ,P10UHS1_1247 ,P10UHS1_1247 -> P10UDT250  ,6.15    ,1.25   ,23186.36   ,2  ,
P10ULV246   ,2 ,0.42  ,2.01    ,0.41   ,P10UHS1_1247 ,P10UHS1_1247 -> P10UDT250  ,5.04    ,1.02   ,18987.13   ,1  ,
P10ULV247   ,2 ,0.42  ,1.92    ,0.39   ,P10UHS1_1247 ,P10UHS1_1247 -> P10UDT250  ,4.79    ,0.97   ,18059.56   ,1  ,
P10ULV248   ,2 ,0.42  ,2.74    ,0.56   ,P10UHS1_1247 ,P10UHS1_1247 -> P10UDT250  ,6.84    ,1.39   ,25780.46   ,2  ,
P10ULV249   ,2 ,0.42  ,2.81    ,0.57   ,P10UHS1_1247 ,P10UHS1_1247 -> P10UDT250  ,7.02    ,1.43   ,26467.11   ,2  ,
P10ULV250   ,2 ,0.42  ,2.64    ,0.54   ,P10UHS1_1247 ,P10UHS1_1247 -> P10UDT250  ,6.60    ,1.34   ,24867.44   ,2  ,
P10ULV251   ,2 ,0.42  ,2.54    ,0.52   ,P10UHS1_1247 ,P10UHS1_1247 -> P10UDT250  ,6.35    ,1.29   ,23950.78   ,2  ,
P10ULV252   ,2 ,0.42  ,2.09    ,0.42   ,P10UHS1_1247 ,P10UHS1_1247 -> P10UDT250  ,5.22    ,1.06   ,19672.43   ,1  ,
P10ULV253   ,2 ,0.42  ,1.95    ,0.40   ,P10UHS1_1247 ,P10UHS1_1247 -> P10UDT250  ,4.88    ,0.99   ,18408.11   ,1  ,
P10ULV254   ,2 ,0.42  ,2.13    ,0.43   ,P10UHS1_1247 ,P10UHS1_1247 -> P10UDT250  ,5.32    ,1.08   ,20072.11   ,1  ,
P10ULV255   ,2 ,0.42  ,1.96    ,0.40   ,P10UHS1_1247 ,P10UHS1_1247 -> P10UDT250  ,4.89    ,0.99   ,18440.68   ,1  ,
P10ULV256   ,2 ,0.42  ,1.91    ,0.39   ,P10UHS1_1247 ,P10UHS1_1247 -> P10UDT250  ,4.77    ,0.97   ,17971.42   ,1  ,
P10ULV257   ,2 ,0.42  ,1.36    ,0.28   ,P10UHS1_1247 ,P10UHS1_1247 -> P10UDT250  ,3.39    ,0.69   ,12788.33   ,1  ,
P10ULV258   ,2 ,0.42  ,2.50    ,0.51   ,P10UHS1_1247 ,P10UHS1_1247 -> P10UDT250  ,6.26    ,1.27   ,23584.32   ,2  ,
P10ULV259   ,2 ,0.42  ,1.55    ,0.32   ,P10UHS1_1247 ,P10UHS1_1247 -> P10UDT250  ,3.88    ,0.79   ,14641.48   ,1  ,
P10ULV260   ,2 ,0.42  ,3.11    ,0.63   ,P10UHS1_1247 ,P10UHS1_1247 -> P10UDT250  ,7.77    ,1.58   ,29283.59   ,2  ,
P10ULV261   ,2 ,0.42  ,2.52    ,0.51   ,P10UHS1_1247 ,P10UHS1_1247 -> P10UDT250  ,6.30    ,1.28   ,23750.00   ,2  ,
P10ULV262   ,2 ,0.42  ,2.02    ,0.41   ,P10UHS1_1247 ,P10UHS1_1247 -> P10UDT250  ,5.06    ,1.03   ,19060.21   ,1  ,
P10ULV263   ,2 ,0.42  ,2.02    ,0.41   ,P10UHS1_1247 ,P10UHS1_1247 -> P10UDT250  ,5.05    ,1.02   ,19022.30   ,1  ,
P10ULV264   ,2 ,0.42  ,1.24    ,0.25   ,P10UHS1_1247 ,P10UHS1_1247 -> P10UDT250  ,3.11    ,0.63   ,11530.77   ,1  ,
P10ULV265   ,2 ,0.42  ,2.02    ,0.41   ,P10UHS1_1247 ,P10UHS1_1247 -> P10UDT250  ,5.05    ,1.03   ,19029.21   ,1  ,
P10ULV266   ,2 ,0.42  ,2.40    ,0.49   ,P10UHS1_1247 ,P10UHS1_1247 -> P10UDT250  ,6.01    ,1.22   ,22659.91   ,2  ,
P10ULV267   ,2 ,0.42  ,2.53    ,0.51   ,P10UHS1_1247 ,P10UHS1_1247 -> P10UDT250  ,6.33    ,1.28   ,23846.43   ,2  ,
P10ULV268   ,2 ,0.42  ,2.26    ,0.46   ,P10UHS1_1247 ,P10UHS1_1247 -> P10UDT250  ,5.66    ,1.15   ,21325.01   ,1  ,
P10ULV269   ,2 ,0.42  ,2.02    ,0.41   ,P10UHS1_1247 ,P10UHS1_1247 -> P10UDT250  ,5.04    ,1.02   ,19007.41   ,1  ,
P10ULV270   ,2 ,0.42  ,1.39    ,0.28   ,P10UHS1_1247 ,P10UHS1_1247 -> P10UDT250  ,3.48    ,0.71   ,13126.17   ,1  ,
P10ULV271   ,2 ,0.42  ,2.18    ,0.44   ,P10UHS1_1247 ,P10UHS1_1247 -> P10UDT250  ,5.45    ,1.11   ,20528.50   ,1  ,
P10ULV272   ,2 ,0.42  ,2.33    ,0.47   ,P10UHS1_1247 ,P10UHS1_1247 -> P10UDT250  ,5.83    ,1.18   ,21980.37   ,2  ,
P10ULV273   ,2 ,0.42  ,2.38    ,0.48   ,P10UHS1_1247 ,P10UHS1_1247 -> P10UDT250  ,5.94    ,1.21   ,22396.65   ,2  ,
P10ULV274   ,2 ,0.42  ,2.24    ,0.45   ,P10UHS1_1247 ,P10UHS1_1247 -> P10UDT250  ,5.60    ,1.14   ,21091.55   ,1  ,
P10ULV275   ,2 ,0.42  ,2.10    ,0.43   ,P10UHS1_1247 ,P10UHS1_1247 -> P10UDT250  ,5.25    ,1.07   ,19802.43   ,1  ,
P10ULV276   ,2 ,0.42  ,2.85    ,0.58   ,P10UHS1_1247 ,P10UHS1_1247 -> P10UDT250  ,7.11    ,1.44   ,26814.96   ,2  ,
P10ULV277   ,2 ,0.42  ,2.30    ,0.47   ,P10UHS1_1247 ,P10UHS1_1247 -> P10UDT250  ,5.76    ,1.17   ,21702.99   ,2  ,
P10ULV250   ,2 ,0.42  ,2.18    ,0.44   ,P10UHS1_1247 ,P10UHS1_1247 -> P10UDT250  ,5.46    ,1.11   ,20575.24   ,1  ,
P10ULV279   ,2 ,0.42  ,2.11    ,0.43   ,P10UHS1_1247 ,P10UHS1_1247 -> P10UDT250  ,5.27    ,1.07   ,19847.63   ,1  ,
P10ULV280   ,2 ,0.42  ,2.35    ,0.48   ,P10UHS1_1247 ,P10UHS1_1247 -> P10UDT250  ,5.86    ,1.19   ,22103.73   ,2  ,
P10ULV281   ,2 ,0.42  ,2.22    ,0.45   ,P10UHS1_1247 ,P10UHS1_1247 -> P10UDT250  ,5.55    ,1.13   ,20930.37   ,1  ,
P10ULV216   ,2 ,0.42  ,2.63    ,0.53   ,P10UHS1_1247 ,P10UHS1_1247 -> P10UDT250  ,6.58    ,1.34   ,24799.48   ,2  ,
P10ULV283   ,2 ,0.42  ,3.11    ,0.63   ,P10UHS1_1247 ,P10UHS1_1247 -> P10UDT250  ,7.78    ,1.58   ,29320.37   ,2  ,
P10ULV284   ,2 ,0.42  ,1.65    ,0.33   ,P10UHS1_1247 ,P10UHS1_1247 -> P10UDT250  ,4.11    ,0.84   ,15503.07   ,1  ,
P10ULV285   ,2 ,0.42  ,2.61    ,0.53   ,P10UHS1_1247 ,P10UHS1_1247 -> P10UDT250  ,6.53    ,1.33   ,24619.25   ,2  ,
P10ULV286   ,2 ,0.42  ,2.49    ,0.51   ,P10UHS1_1247 ,P10UHS1_1247 -> P10UDT250  ,6.22    ,1.26   ,23445.59   ,2  ,
P10ULV186   ,2 ,0.42  ,2.52    ,0.51   ,P10UHS1_1247 ,P10UHS1_1247 -> P10UDT250  ,6.29    ,1.28   ,23725.77   ,2  ,
P10ULV288   ,2 ,0.42  ,2.01    ,0.41   ,P10UHS1_1247 ,P10UHS1_1247 -> P10UDT250  ,5.02    ,1.02   ,18931.08   ,1  ,
P10ULV289   ,2 ,0.42  ,2.55    ,0.52   ,P10UHS1_1247 ,P10UHS1_1247 -> P10UDT250  ,6.38    ,1.30   ,24050.16   ,2  ,
P10ULV290   ,2 ,0.42  ,1.94    ,0.39   ,P10UHS1_1247 ,P10UHS1_1247 -> P10UDT250  ,4.84    ,0.98   ,18235.66   ,1  ,
P10ULV291   ,2 ,0.42  ,2.24    ,0.46   ,P10UHS1_1247 ,P10UHS1_1247 -> P10UDT250  ,5.61    ,1.14   ,21140.51   ,1  ,
P10ULV292   ,2 ,0.42  ,2.39    ,0.49   ,P10UHS1_1247 ,P10UHS1_1247 -> P10UDT250  ,5.98    ,1.21   ,22524.11   ,2  ,
P10ULV293   ,2 ,0.42  ,2.06    ,0.42   ,P10UHS1_1247 ,P10UHS1_1247 -> P10UDT250  ,5.15    ,1.05   ,19409.71   ,1  ,
P10ULV294   ,2 ,0.42  ,2.15    ,0.44   ,P10UHS1_1247 ,P10UHS1_1247 -> P10UDT250  ,5.37    ,1.09   ,20225.73   ,1  ,
P10ULV295   ,2 ,0.42  ,2.43    ,0.49   ,P10UHS1_1247 ,P10UHS1_1247 -> P10UDT250  ,6.07    ,1.23   ,22875.31   ,2  ,
P10ULV296   ,2 ,0.42  ,2.10    ,0.43   ,P10UHS1_1247 ,P10UHS1_1247 -> P10UDT250  ,5.25    ,1.07   ,19796.13   ,1  ,
P10ULV297   ,2 ,0.42  ,3.16    ,0.64   ,P10UHS1_1247 ,P10UHS1_1247 -> P10UDT250  ,7.90    ,1.60   ,29760.10   ,2  ,
P10ULV298   ,2 ,0.42  ,1.88    ,0.38   ,P10UHS1_1247 ,P10UHS1_1247 -> P10UDT250  ,4.71    ,0.96   ,17736.41   ,1  ,
P10ULV299   ,2 ,0.42  ,2.48    ,0.50   ,P10UHS1_1247 ,P10UHS1_1247 -> P10UDT250  ,6.21    ,1.26   ,23400.73   ,2  ,
P10ULV300   ,2 ,0.42  ,2.22    ,0.45   ,P10UHS1_1247 ,P10UHS1_1247 -> P10UDT250  ,5.55    ,1.13   ,20932.57   ,1  ,
P10ULV301   ,2 ,0.42  ,2.79    ,0.57   ,P10UHS1_1247 ,P10UHS1_1247 -> P10UDT250  ,6.98    ,1.42   ,26310.55   ,2  ,
P10ULV302   ,2 ,0.42  ,2.21    ,0.45   ,P10UHS1_1247 ,P10UHS1_1247 -> P10UDT250  ,5.52    ,1.12   ,20806.04   ,1  ,
P10ULV303   ,2 ,0.42  ,1.97    ,0.40   ,P10UHS1_1247 ,P10UHS1_1247 -> P10UDT250  ,4.93    ,1.00   ,18565.62   ,1  ,
P10ULV304   ,2 ,0.42  ,1.45    ,0.30   ,P10UHS1_1247 ,P10UHS1_1247 -> P10UDT250  ,3.64    ,0.74   ,13708.36   ,1  ,
P10ULV305   ,2 ,0.42  ,2.52    ,0.51   ,P10UHS1_1247 ,P10UHS1_1247 -> P10UDT250  ,6.31    ,1.28   ,23778.08   ,2  ,
P10ULV306   ,2 ,0.42  ,2.29    ,0.46   ,P10UHS1_1247 ,P10UHS1_1247 -> P10UDT250  ,5.71    ,1.16   ,21537.37   ,2  ,
P10ULV307   ,2 ,0.42  ,2.64    ,0.54   ,P10UHS1_1247 ,P10UHS1_1247 -> P10UDT250  ,6.60    ,1.34   ,24879.54   ,2  ,
P10ULV308   ,2 ,0.42  ,2.36    ,0.48   ,P10UHS1_1247 ,P10UHS1_1247 -> P10UDT250  ,5.91    ,1.20   ,22274.47   ,2  ,
P10ULV309   ,2 ,0.42  ,2.24    ,0.46   ,P10UHS1_1247 ,P10UHS1_1247 -> P10UDT250  ,5.61    ,1.14   ,21131.19   ,1  ,
P10ULV310   ,2 ,0.42  ,2.21    ,0.45   ,P10UHS1_1247 ,P10UHS1_1247 -> P10UDT250  ,5.53    ,1.12   ,20842.44   ,1  ,
P10ULV311   ,2 ,0.42  ,1.69    ,0.34   ,P10UHS1_1247 ,P10UHS1_1247 -> P10UDT250  ,4.23    ,0.86   ,15949.37   ,1  ,
P10ULV312   ,2 ,0.42  ,2.47    ,0.50   ,P10UHS1_1247 ,P10UHS1_1247 -> P10UDT250  ,6.18    ,1.26   ,23304.03   ,2  ,
P10ULV232   ,2 ,0.42  ,3.72    ,0.76   ,P10UHS1_1247 ,P10UHS1_1247 -> P10UDT250  ,9.30    ,1.89   ,34476.45   ,1  ,
P10ULV314   ,2 ,0.42  ,2.64    ,0.54   ,P10UHS1_1247 ,P10UHS1_1247 -> P10UDT250  ,6.60    ,1.34   ,24859.48   ,2  ,
