Code,Phases,NVolt_kV,DemP_kW,DemQ_kVAr,Subest,Feeder,Pinst_kW,Qinst_kVAr,Yearly_kWh,NumCust,
P1ULV156  ,3 ,0.42  ,307.45  ,62.43  ,P1UHS0_1247 ,P1UHS0_1247 -> P1UDT104  ,768.63  ,156.08 ,2450859.00  ,1   ,
P1ULV157  ,3 ,0.42  ,71.81   ,14.58  ,P1UHS0_1247 ,P1UHS0_1247 -> P1UDT104  ,179.53  ,36.45  ,560658.90   ,1   ,
P1UMV1    ,3 ,12.47 ,918.35  ,186.48 ,P1UHS0_1247 ,P1UHS0_1247 -> P1UDT1472 ,1147.94 ,233.10 ,4887005.00  ,1   ,
P1ULV158  ,1 ,0.42  ,8.13    ,2.67   ,P1UHS0_1247 ,P1UHS0_1247 -> P1UDT1470 ,20.33   ,6.68   ,67809.30    ,1   ,
P1ULV159  ,3 ,0.42  ,19.94   ,6.55   ,P1UHS0_1247 ,P1UHS0_1247 -> P1UDT1470 ,49.84   ,16.38  ,166248.70   ,1   ,
P1ULV160  ,3 ,0.42  ,25.14   ,8.26   ,P1UHS0_1247 ,P1UHS0_1247 -> P1UDT1470 ,62.85   ,20.66  ,209651.60   ,1   ,
P1ULV161  ,1 ,0.42  ,6.63    ,2.18   ,P1UHS0_1247 ,P1UHS0_1247 -> P1UDT1470 ,16.57   ,5.45   ,55264.19    ,1   ,
P1ULV162  ,1 ,0.42  ,13.32   ,4.38   ,P1UHS0_1247 ,P1UHS0_1247 -> P1UDT1470 ,33.30   ,10.94  ,111073.50   ,1   ,
P1ULV163  ,1 ,0.42  ,12.29   ,4.04   ,P1UHS0_1247 ,P1UHS0_1247 -> P1UDT1470 ,30.72   ,10.10  ,102467.90   ,1   ,
P1ULV164  ,1 ,0.42  ,13.76   ,4.52   ,P1UHS0_1247 ,P1UHS0_1247 -> P1UDT1470 ,34.40   ,11.31  ,114745.90   ,1   ,
P1ULV165  ,1 ,0.42  ,14.70   ,2.98   ,P1UHS0_1247 ,P1UHS0_1247 -> P1UDT1470 ,36.75   ,7.46   ,142154.70   ,1   ,
P1ULV166  ,3 ,0.42  ,39.58   ,13.01  ,P1UHS0_1247 ,P1UHS0_1247 -> P1UDT1470 ,98.94   ,32.52  ,330052.70   ,1   ,
P1ULV167  ,3 ,0.42  ,36.12   ,11.87  ,P1UHS0_1247 ,P1UHS0_1247 -> P1UDT1470 ,90.29   ,29.68  ,301190.50   ,1   ,
P1ULV168  ,1 ,0.42  ,5.51    ,1.81   ,P1UHS0_1247 ,P1UHS0_1247 -> P1UDT1470 ,13.76   ,4.52   ,45911.34    ,1   ,
P1ULV169  ,3 ,0.42  ,22.07   ,7.25   ,P1UHS0_1247 ,P1UHS0_1247 -> P1UDT1470 ,55.16   ,18.13  ,184013.00   ,1   ,
P1ULV170  ,3 ,0.42  ,25.51   ,5.18   ,P1UHS0_1247 ,P1UHS0_1247 -> P1UDT1470 ,63.77   ,12.95  ,283551.80   ,20  ,
P1ULV171  ,3 ,0.42  ,77.33   ,25.42  ,P1UHS0_1247 ,P1UHS0_1247 -> P1UDT1470 ,193.33  ,63.54  ,644904.00   ,1   ,
P1ULV172  ,3 ,0.42  ,24.20   ,4.91   ,P1UHS0_1247 ,P1UHS0_1247 -> P1UDT1470 ,60.51   ,12.29  ,269022.30   ,18  ,
P1ULV173  ,3 ,0.42  ,26.43   ,5.37   ,P1UHS0_1247 ,P1UHS0_1247 -> P1UDT1472 ,66.07   ,13.42  ,293742.30   ,21  ,
P1ULV174  ,1 ,0.42  ,12.60   ,4.14   ,P1UHS0_1247 ,P1UHS0_1247 -> P1UDT1472 ,31.51   ,10.36  ,105117.80   ,1   ,
P1ULV175  ,1 ,0.42  ,1.31    ,0.27   ,P1UHS0_1247 ,P1UHS0_1247 -> P1UDT1472 ,3.27    ,0.66   ,12340.97    ,1   ,
P1ULV176  ,3 ,0.42  ,35.59   ,7.23   ,P1UHS0_1247 ,P1UHS0_1247 -> P1UDT1470 ,88.97   ,18.07  ,344177.80   ,1   ,
P1ULV177  ,1 ,0.42  ,5.79    ,1.17   ,P1UHS0_1247 ,P1UHS0_1247 -> P1UDT1470 ,14.46   ,2.94   ,64310.00    ,4   ,
P1ULV178  ,1 ,0.42  ,4.35    ,0.88   ,P1UHS0_1247 ,P1UHS0_1247 -> P1UDT1470 ,10.88   ,2.21   ,48392.35    ,3   ,
P1ULV178  ,1 ,0.42  ,2.38    ,0.48   ,P1UHS0_1247 ,P1UHS0_1247 -> P1UDT1470 ,5.94    ,1.21   ,22382.38    ,2   ,
P1ULV180  ,1 ,0.42  ,7.83    ,1.59   ,P1UHS0_1247 ,P1UHS0_1247 -> P1UDT1470 ,19.58   ,3.98   ,87056.52    ,5   ,
P1ULV181  ,1 ,0.42  ,4.22    ,0.86   ,P1UHS0_1247 ,P1UHS0_1247 -> P1UDT1470 ,10.56   ,2.14   ,46946.34    ,3   ,
P1ULV182  ,1 ,0.42  ,1.90    ,0.38   ,P1UHS0_1247 ,P1UHS0_1247 -> P1UDT1469 ,4.74    ,0.96   ,17858.54    ,1   ,
P1ULV183  ,1 ,0.42  ,4.24    ,0.86   ,P1UHS0_1247 ,P1UHS0_1247 -> P1UDT1469 ,10.61   ,2.15   ,47164.07    ,3   ,
P1ULV184  ,1 ,0.42  ,2.63    ,0.53   ,P1UHS0_1247 ,P1UHS0_1247 -> P1UDT1469 ,6.58    ,1.34   ,29258.34    ,2   ,
P1ULV185  ,1 ,0.42  ,4.37    ,0.89   ,P1UHS0_1247 ,P1UHS0_1247 -> P1UDT1469 ,10.93   ,2.22   ,48602.05    ,3   ,
P1ULV185  ,1 ,0.42  ,1.45    ,0.29   ,P1UHS0_1247 ,P1UHS0_1247 -> P1UDT1469 ,3.63    ,0.74   ,13666.50    ,1   ,
P1ULV187  ,1 ,0.42  ,3.35    ,0.68   ,P1UHS0_1247 ,P1UHS0_1247 -> P1UDT1469 ,8.37    ,1.70   ,37229.72    ,2   ,
P1ULV188  ,1 ,0.42  ,3.86    ,0.78   ,P1UHS0_1247 ,P1UHS0_1247 -> P1UDT1469 ,9.64    ,1.96   ,42880.45    ,2   ,
P1ULV189  ,1 ,0.42  ,1.88    ,0.38   ,P1UHS0_1247 ,P1UHS0_1247 -> P1UDT1469 ,4.71    ,0.96   ,17753.48    ,1   ,
P1ULV189  ,1 ,0.42  ,2.38    ,0.48   ,P1UHS0_1247 ,P1UHS0_1247 -> P1UDT1469 ,5.95    ,1.21   ,26435.74    ,1   ,
P1ULV191  ,1 ,0.42  ,3.04    ,0.62   ,P1UHS0_1247 ,P1UHS0_1247 -> P1UDT1469 ,7.60    ,1.54   ,33791.30    ,2   ,
P1ULV192  ,1 ,0.42  ,5.13    ,1.04   ,P1UHS0_1247 ,P1UHS0_1247 -> P1UDT1469 ,12.82   ,2.60   ,57004.20    ,3   ,
P1ULV193  ,1 ,0.42  ,4.96    ,1.01   ,P1UHS0_1247 ,P1UHS0_1247 -> P1UDT1469 ,12.40   ,2.52   ,55112.81    ,3   ,
P1ULV194  ,1 ,0.42  ,1.87    ,0.38   ,P1UHS0_1247 ,P1UHS0_1247 -> P1UDT1469 ,4.66    ,0.95   ,17579.71    ,1   ,
P1ULV195  ,1 ,0.42  ,2.21    ,0.45   ,P1UHS0_1247 ,P1UHS0_1247 -> P1UDT1469 ,5.52    ,1.12   ,20803.02    ,1   ,
P1ULV196  ,1 ,0.42  ,1.95    ,0.40   ,P1UHS0_1247 ,P1UHS0_1247 -> P1UDT1469 ,4.87    ,0.99   ,21672.98    ,1   ,
P1ULV197  ,1 ,0.42  ,2.09    ,0.42   ,P1UHS0_1247 ,P1UHS0_1247 -> P1UDT1469 ,5.23    ,1.06   ,19714.54    ,1   ,
P1ULV198  ,1 ,0.42  ,1.87    ,0.38   ,P1UHS0_1247 ,P1UHS0_1247 -> P1UDT1469 ,4.69    ,0.95   ,17664.38    ,1   ,
P1ULV198  ,1 ,0.42  ,1.98    ,0.40   ,P1UHS0_1247 ,P1UHS0_1247 -> P1UDT1469 ,4.96    ,1.01   ,18695.66    ,1   ,
P1ULV200  ,1 ,0.42  ,1.94    ,0.39   ,P1UHS0_1247 ,P1UHS0_1247 -> P1UDT1469 ,4.86    ,0.99   ,18318.25    ,1   ,
P1ULV201  ,1 ,0.42  ,2.12    ,0.43   ,P1UHS0_1247 ,P1UHS0_1247 -> P1UDT1469 ,5.30    ,1.08   ,19995.74    ,1   ,
P1ULV202  ,1 ,0.42  ,3.71    ,0.75   ,P1UHS0_1247 ,P1UHS0_1247 -> P1UDT1469 ,9.28    ,1.88   ,41253.69    ,2   ,
P1ULV203  ,1 ,0.42  ,1.87    ,0.38   ,P1UHS0_1247 ,P1UHS0_1247 -> P1UDT1469 ,4.68    ,0.95   ,17644.55    ,1   ,
P1ULV204  ,1 ,0.42  ,2.39    ,0.49   ,P1UHS0_1247 ,P1UHS0_1247 -> P1UDT1469 ,5.98    ,1.22   ,22558.70    ,2   ,
P1ULV204  ,1 ,0.42  ,2.01    ,0.41   ,P1UHS0_1247 ,P1UHS0_1247 -> P1UDT1469 ,5.01    ,1.02   ,18899.18    ,1   ,
P1ULV206  ,1 ,0.42  ,0.96    ,0.20   ,P1UHS0_1247 ,P1UHS0_1247 -> P1UDT1469 ,2.41    ,0.49   ,9142.14     ,1   ,
P1ULV207  ,1 ,0.42  ,3.18    ,0.65   ,P1UHS0_1247 ,P1UHS0_1247 -> P1UDT1469 ,7.95    ,1.61   ,29949.79    ,2   ,
P1ULV208  ,1 ,0.42  ,1.75    ,0.36   ,P1UHS0_1247 ,P1UHS0_1247 -> P1UDT1469 ,4.38    ,0.89   ,16493.05    ,1   ,
P1ULV209  ,1 ,0.42  ,1.85    ,0.38   ,P1UHS0_1247 ,P1UHS0_1247 -> P1UDT1469 ,4.62    ,0.94   ,17411.74    ,1   ,
P1ULV210  ,1 ,0.42  ,1.94    ,0.39   ,P1UHS0_1247 ,P1UHS0_1247 -> P1UDT1469 ,4.86    ,0.99   ,18322.45    ,1   ,
P1ULV211  ,1 ,0.42  ,2.51    ,0.51   ,P1UHS0_1247 ,P1UHS0_1247 -> P1UDT1469 ,6.29    ,1.28   ,23692.36    ,2   ,
P1ULV212  ,1 ,0.42  ,2.02    ,0.41   ,P1UHS0_1247 ,P1UHS0_1247 -> P1UDT1469 ,5.05    ,1.02   ,19027.27    ,1   ,
P1ULV212  ,1 ,0.42  ,1.86    ,0.38   ,P1UHS0_1247 ,P1UHS0_1247 -> P1UDT1469 ,4.65    ,0.94   ,17522.74    ,1   ,
P1ULV214  ,1 ,0.42  ,4.96    ,1.01   ,P1UHS0_1247 ,P1UHS0_1247 -> P1UDT1469 ,12.39   ,2.52   ,55102.79    ,3   ,
P1ULV215  ,1 ,0.42  ,2.67    ,0.54   ,P1UHS0_1247 ,P1UHS0_1247 -> P1UDT1469 ,6.67    ,1.35   ,29642.12    ,2   ,
P1ULV216  ,1 ,0.42  ,2.40    ,0.49   ,P1UHS0_1247 ,P1UHS0_1247 -> P1UDT1469 ,6.00    ,1.22   ,22629.37    ,2   ,
P1ULV217  ,1 ,0.42  ,1.10    ,0.22   ,P1UHS0_1247 ,P1UHS0_1247 -> P1UDT1469 ,2.74    ,0.56   ,10338.22    ,1   ,
P1ULV217  ,1 ,0.42  ,1.46    ,0.30   ,P1UHS0_1247 ,P1UHS0_1247 -> P1UDT1469 ,3.65    ,0.74   ,13769.89    ,1   ,
P1ULV219  ,1 ,0.42  ,1.59    ,0.32   ,P1UHS0_1247 ,P1UHS0_1247 -> P1UDT1469 ,3.98    ,0.81   ,15019.74    ,1   ,
P1ULV220  ,1 ,0.42  ,5.60    ,1.14   ,P1UHS0_1247 ,P1UHS0_1247 -> P1UDT1469 ,14.00   ,2.84   ,62261.67    ,3   ,
P1ULV221  ,1 ,0.42  ,6.00    ,1.22   ,P1UHS0_1247 ,P1UHS0_1247 -> P1UDT1469 ,14.99   ,3.04   ,66666.58    ,4   ,
P1ULV222  ,1 ,0.42  ,8.13    ,1.65   ,P1UHS0_1247 ,P1UHS0_1247 -> P1UDT1469 ,20.33   ,4.13   ,90413.32    ,5   ,
P1ULV222  ,1 ,0.42  ,4.45    ,0.90   ,P1UHS0_1247 ,P1UHS0_1247 -> P1UDT1469 ,11.14   ,2.26   ,49513.23    ,3   ,
P1ULV224  ,1 ,0.42  ,3.94    ,0.80   ,P1UHS0_1247 ,P1UHS0_1247 -> P1UDT1469 ,9.85    ,2.00   ,43794.51    ,2   ,
P1ULV225  ,1 ,0.42  ,4.98    ,1.01   ,P1UHS0_1247 ,P1UHS0_1247 -> P1UDT1469 ,12.45   ,2.53   ,55343.88    ,3   ,
P1ULV226  ,1 ,0.42  ,6.16    ,1.25   ,P1UHS0_1247 ,P1UHS0_1247 -> P1UDT1469 ,15.41   ,3.13   ,68522.44    ,4   ,
P1ULV227  ,3 ,0.42  ,22.05   ,4.48   ,P1UHS0_1247 ,P1UHS0_1247 -> P1UDT1470 ,55.12   ,11.19  ,207754.80   ,16  ,
P1ULV228  ,1 ,0.42  ,15.92   ,3.23   ,P1UHS0_1247 ,P1UHS0_1247 -> P1UDT1470 ,39.80   ,8.08   ,150019.50   ,12  ,
P1ULV229  ,1 ,0.42  ,11.68   ,3.84   ,P1UHS0_1247 ,P1UHS0_1247 -> P1UDT1470 ,29.19   ,9.60   ,97378.95    ,1   ,
P1ULV230  ,3 ,0.42  ,25.57   ,8.40   ,P1UHS0_1247 ,P1UHS0_1247 -> P1UDT1470 ,63.93   ,21.01  ,213247.50   ,1   ,
P1ULV231  ,1 ,0.42  ,11.87   ,3.90   ,P1UHS0_1247 ,P1UHS0_1247 -> P1UDT1470 ,29.68   ,9.76   ,99005.62    ,1   ,
P1ULV232  ,1 ,0.42  ,3.41    ,0.69   ,P1UHS0_1247 ,P1UHS0_1247 -> P1UDT1470 ,8.52    ,1.73   ,32102.05    ,2   ,
P1ULV233  ,1 ,0.42  ,2.21    ,0.73   ,P1UHS0_1247 ,P1UHS0_1247 -> P1UDT1470 ,5.53    ,1.82   ,18453.05    ,1   ,
P1ULV234  ,1 ,0.42  ,7.28    ,2.39   ,P1UHS0_1247 ,P1UHS0_1247 -> P1UDT1470 ,18.20   ,5.98   ,60699.53    ,1   ,
P1ULV235  ,1 ,0.42  ,8.74    ,2.87   ,P1UHS0_1247 ,P1UHS0_1247 -> P1UDT1470 ,21.85   ,7.18   ,72886.63    ,1   ,
P1ULV236  ,1 ,0.42  ,3.63    ,0.74   ,P1UHS0_1247 ,P1UHS0_1247 -> P1UDT1470 ,9.08    ,1.84   ,34210.84    ,2   ,
P1ULV237  ,1 ,0.42  ,10.67   ,2.17   ,P1UHS0_1247 ,P1UHS0_1247 -> P1UDT1470 ,26.68   ,5.42   ,103192.10   ,1   ,
P1ULV238  ,3 ,0.42  ,37.53   ,7.62   ,P1UHS0_1247 ,P1UHS0_1247 -> P1UDT1470 ,93.82   ,19.05  ,362949.00   ,1   ,
P1ULV239  ,1 ,0.42  ,3.07    ,0.62   ,P1UHS0_1247 ,P1UHS0_1247 -> P1UDT1470 ,7.68    ,1.56   ,28944.53    ,2   ,
P1ULV239  ,1 ,0.42  ,3.32    ,0.67   ,P1UHS0_1247 ,P1UHS0_1247 -> P1UDT1470 ,8.30    ,1.69   ,31282.94    ,2   ,
P1ULV241  ,1 ,0.42  ,2.53    ,0.83   ,P1UHS0_1247 ,P1UHS0_1247 -> P1UDT1470 ,6.32    ,2.08   ,21098.46    ,1   ,
P1ULV242  ,1 ,0.42  ,2.49    ,0.51   ,P1UHS0_1247 ,P1UHS0_1247 -> P1UDT1470 ,6.24    ,1.27   ,23511.40    ,2   ,
P1ULV243  ,1 ,0.42  ,2.70    ,0.55   ,P1UHS0_1247 ,P1UHS0_1247 -> P1UDT1470 ,6.74    ,1.37   ,25398.04    ,2   ,
P1ULV244  ,1 ,0.42  ,1.55    ,0.51   ,P1UHS0_1247 ,P1UHS0_1247 -> P1UDT1470 ,3.86    ,1.27   ,12886.75    ,1   ,
P1ULV245  ,1 ,0.42  ,2.22    ,0.73   ,P1UHS0_1247 ,P1UHS0_1247 -> P1UDT1470 ,5.55    ,1.83   ,18525.91    ,1   ,
P1ULV246  ,1 ,0.42  ,4.09    ,1.35   ,P1UHS0_1247 ,P1UHS0_1247 -> P1UDT1469 ,10.23   ,3.36   ,34132.68    ,1   ,
P1ULV247  ,1 ,0.42  ,4.34    ,0.88   ,P1UHS0_1247 ,P1UHS0_1247 -> P1UDT1469 ,10.84   ,2.20   ,40879.48    ,3   ,
P1ULV248  ,1 ,0.42  ,9.71    ,1.97   ,P1UHS0_1247 ,P1UHS0_1247 -> P1UDT1469 ,24.28   ,4.93   ,91536.44    ,7   ,
P1ULV249  ,1 ,0.42  ,6.32    ,2.08   ,P1UHS0_1247 ,P1UHS0_1247 -> P1UDT1469 ,15.81   ,5.20   ,52733.55    ,1   ,
P1ULV250  ,1 ,0.42  ,2.07    ,0.42   ,P1UHS0_1247 ,P1UHS0_1247 -> P1UDT1469 ,5.18    ,1.05   ,19537.98    ,1   ,
P1ULV250  ,1 ,0.42  ,1.87    ,0.38   ,P1UHS0_1247 ,P1UHS0_1247 -> P1UDT1469 ,4.69    ,0.95   ,17665.54    ,1   ,
P1ULV252  ,1 ,0.42  ,1.44    ,0.29   ,P1UHS0_1247 ,P1UHS0_1247 -> P1UDT1469 ,3.59    ,0.73   ,13550.52    ,1   ,
P1ULV252  ,1 ,0.42  ,1.85    ,0.38   ,P1UHS0_1247 ,P1UHS0_1247 -> P1UDT1469 ,4.63    ,0.94   ,17443.94    ,1   ,
P1ULV254  ,1 ,0.42  ,2.01    ,0.41   ,P1UHS0_1247 ,P1UHS0_1247 -> P1UDT1469 ,5.03    ,1.02   ,18961.47    ,1   ,
P1ULV255  ,1 ,0.42  ,1.74    ,0.35   ,P1UHS0_1247 ,P1UHS0_1247 -> P1UDT1469 ,4.35    ,0.88   ,16408.33    ,1   ,
P1ULV256  ,1 ,0.42  ,1.30    ,0.26   ,P1UHS0_1247 ,P1UHS0_1247 -> P1UDT1469 ,3.25    ,0.66   ,12232.08    ,1   ,
P1ULV257  ,1 ,0.42  ,1.66    ,0.34   ,P1UHS0_1247 ,P1UHS0_1247 -> P1UDT1469 ,4.16    ,0.84   ,15683.41    ,1   ,
P1ULV257  ,1 ,0.42  ,1.50    ,0.30   ,P1UHS0_1247 ,P1UHS0_1247 -> P1UDT1469 ,3.74    ,0.76   ,14091.96    ,1   ,
P1ULV259  ,1 ,0.42  ,1.19    ,0.24   ,P1UHS0_1247 ,P1UHS0_1247 -> P1UDT1469 ,2.98    ,0.60   ,11223.21    ,1   ,
P1ULV260  ,1 ,0.42  ,1.34    ,0.27   ,P1UHS0_1247 ,P1UHS0_1247 -> P1UDT1469 ,3.35    ,0.68   ,12613.88    ,1   ,
P1ULV261  ,1 ,0.42  ,1.60    ,0.33   ,P1UHS0_1247 ,P1UHS0_1247 -> P1UDT1469 ,4.00    ,0.81   ,15088.83    ,1   ,
P1ULV262  ,1 ,0.42  ,3.69    ,0.75   ,P1UHS0_1247 ,P1UHS0_1247 -> P1UDT1469 ,9.22    ,1.87   ,41003.89    ,2   ,
P1ULV263  ,1 ,0.42  ,1.67    ,0.34   ,P1UHS0_1247 ,P1UHS0_1247 -> P1UDT1469 ,4.17    ,0.85   ,15725.95    ,1   ,
P1ULV263  ,1 ,0.42  ,1.33    ,0.27   ,P1UHS0_1247 ,P1UHS0_1247 -> P1UDT1469 ,3.32    ,0.67   ,12507.91    ,1   ,
P1ULV265  ,1 ,0.42  ,1.78    ,0.36   ,P1UHS0_1247 ,P1UHS0_1247 -> P1UDT1469 ,4.44    ,0.90   ,16738.78    ,1   ,
P1ULV266  ,1 ,0.42  ,2.15    ,0.44   ,P1UHS0_1247 ,P1UHS0_1247 -> P1UDT1469 ,5.37    ,1.09   ,20227.14    ,1   ,
P1ULV267  ,1 ,0.42  ,1.54    ,0.31   ,P1UHS0_1247 ,P1UHS0_1247 -> P1UDT1469 ,3.84    ,0.78   ,14485.41    ,1   ,
P1ULV268  ,1 ,0.42  ,1.71    ,0.35   ,P1UHS0_1247 ,P1UHS0_1247 -> P1UDT1469 ,4.28    ,0.87   ,16115.94    ,1   ,
P1ULV269  ,1 ,0.42  ,1.62    ,0.33   ,P1UHS0_1247 ,P1UHS0_1247 -> P1UDT1469 ,4.04    ,0.82   ,15226.51    ,1   ,
P1ULV269  ,1 ,0.42  ,2.38    ,0.48   ,P1UHS0_1247 ,P1UHS0_1247 -> P1UDT1469 ,5.95    ,1.21   ,22412.84    ,2   ,
P1ULV271  ,1 ,0.42  ,1.93    ,0.39   ,P1UHS0_1247 ,P1UHS0_1247 -> P1UDT1469 ,4.83    ,0.98   ,18188.31    ,1   ,
P1ULV272  ,1 ,0.42  ,2.01    ,0.41   ,P1UHS0_1247 ,P1UHS0_1247 -> P1UDT1469 ,5.03    ,1.02   ,18969.15    ,1   ,
P1ULV273  ,1 ,0.42  ,2.49    ,0.51   ,P1UHS0_1247 ,P1UHS0_1247 -> P1UDT1469 ,6.22    ,1.26   ,23439.50    ,2   ,
P1ULV274  ,1 ,0.42  ,2.30    ,0.47   ,P1UHS0_1247 ,P1UHS0_1247 -> P1UDT1469 ,5.75    ,1.17   ,21687.78    ,1   ,
P1ULV274  ,1 ,0.42  ,1.24    ,0.25   ,P1UHS0_1247 ,P1UHS0_1247 -> P1UDT1469 ,3.11    ,0.63   ,11725.93    ,1   ,
P1ULV276  ,1 ,0.42  ,1.46    ,0.30   ,P1UHS0_1247 ,P1UHS0_1247 -> P1UDT1469 ,3.65    ,0.74   ,13768.28    ,1   ,
P1ULV277  ,1 ,0.42  ,2.16    ,0.44   ,P1UHS0_1247 ,P1UHS0_1247 -> P1UDT1469 ,5.41    ,1.10   ,20373.87    ,1   ,
P1ULV278  ,1 ,0.42  ,2.73    ,0.55   ,P1UHS0_1247 ,P1UHS0_1247 -> P1UDT1469 ,6.83    ,1.39   ,25750.08    ,2   ,
P1ULV279  ,1 ,0.42  ,2.34    ,0.48   ,P1UHS0_1247 ,P1UHS0_1247 -> P1UDT1469 ,5.85    ,1.19   ,22057.67    ,2   ,
P1ULV279  ,1 ,0.42  ,4.41    ,0.90   ,P1UHS0_1247 ,P1UHS0_1247 -> P1UDT1469 ,11.02   ,2.24   ,49013.74    ,3   ,
P1ULV281  ,1 ,0.42  ,11.39   ,2.31   ,P1UHS0_1247 ,P1UHS0_1247 -> P1UDT104  ,28.47   ,5.78   ,88908.09    ,1   ,
P1ULV282  ,3 ,0.42  ,21.89   ,4.44   ,P1UHS0_1247 ,P1UHS0_1247 -> P1UDT1469 ,54.72   ,11.11  ,243310.60   ,14  ,
P1UMV2    ,3 ,12.47 ,1190.57 ,241.76 ,P1UHS0_1247 ,P1UHS0_1247 -> P1UDT1472 ,1488.22 ,302.20 ,6375025.00  ,1   ,
P1ULV283  ,1 ,0.42  ,9.05    ,1.84   ,P1UHS0_1247 ,P1UHS0_1247 -> P1UDT1469 ,22.62   ,4.59   ,100558.50   ,6   ,
P1ULV284  ,3 ,0.42  ,109.01  ,22.14  ,P1UHS0_1247 ,P1UHS0_1247 -> P1UDT1470 ,272.54  ,55.34  ,851113.80   ,1   ,
P1ULV285  ,3 ,0.42  ,33.04   ,6.71   ,P1UHS0_1247 ,P1UHS0_1247 -> P1UDT1472 ,82.60   ,16.77  ,302760.30   ,1   ,
P1ULV286  ,1 ,0.42  ,14.53   ,2.95   ,P1UHS0_1247 ,P1UHS0_1247 -> P1UDT1472 ,36.32   ,7.37   ,137177.20   ,1   ,
P1ULV287  ,1 ,0.42  ,11.78   ,2.39   ,P1UHS0_1247 ,P1UHS0_1247 -> P1UDT1469 ,29.45   ,5.98   ,130920.70   ,7   ,
P1ULV288  ,3 ,0.42  ,27.91   ,5.67   ,P1UHS0_1247 ,P1UHS0_1247 -> P1UDT1470 ,69.78   ,14.17  ,310274.00   ,24  ,
P1ULV289  ,1 ,0.42  ,0.95    ,0.31   ,P1UHS0_1247 ,P1UHS0_1247 -> P1UDT1469 ,2.38    ,0.78   ,7935.11     ,1   ,
P1ULV290  ,1 ,0.42  ,10.29   ,2.09   ,P1UHS0_1247 ,P1UHS0_1247 -> P1UDT1469 ,25.72   ,5.22   ,114364.00   ,6   ,
P1ULV291  ,1 ,0.42  ,3.88    ,0.79   ,P1UHS0_1247 ,P1UHS0_1247 -> P1UDT1470 ,9.70    ,1.97   ,43119.99    ,2   ,
P1ULV292  ,1 ,0.42  ,13.15   ,4.32   ,P1UHS0_1247 ,P1UHS0_1247 -> P1UDT1472 ,32.88   ,10.81  ,109687.80   ,1   ,
P1ULV293  ,3 ,0.42  ,28.98   ,5.88   ,P1UHS0_1247 ,P1UHS0_1247 -> P1UDT1472 ,72.45   ,14.71  ,322110.80   ,25  ,
P1ULV294  ,3 ,0.42  ,63.37   ,12.87  ,P1UHS0_1247 ,P1UHS0_1247 -> P1UDT1472 ,158.43  ,32.17  ,704398.80   ,79  ,
P1ULV295  ,3 ,0.42  ,36.97   ,7.51   ,P1UHS0_1247 ,P1UHS0_1247 -> P1UDT1472 ,92.44   ,18.77  ,410989.90   ,38  ,
P1ULV296  ,3 ,0.42  ,23.61   ,4.79   ,P1UHS0_1247 ,P1UHS0_1247 -> P1UDT1472 ,59.02   ,11.98  ,262401.80   ,17  ,
P1ULV297  ,3 ,0.42  ,23.70   ,4.81   ,P1UHS0_1247 ,P1UHS0_1247 -> P1UDT1472 ,59.24   ,12.03  ,263394.40   ,17  ,
P1ULV298  ,1 ,0.42  ,15.20   ,3.09   ,P1UHS0_1247 ,P1UHS0_1247 -> P1UDT1472 ,38.00   ,7.72   ,168948.50   ,9   ,
P1ULV299  ,1 ,0.42  ,4.38    ,0.89   ,P1UHS0_1247 ,P1UHS0_1247 -> P1UDT1472 ,10.95   ,2.22   ,41259.90    ,3   ,
P1ULV300  ,1 ,0.42  ,6.27    ,2.06   ,P1UHS0_1247 ,P1UHS0_1247 -> P1UDT1472 ,15.68   ,5.15   ,52315.66    ,1   ,
P1ULV301  ,1 ,0.42  ,12.04   ,2.44   ,P1UHS0_1247 ,P1UHS0_1247 -> P1UDT1472 ,30.10   ,6.11   ,133812.60   ,7   ,
P1ULV302  ,1 ,0.42  ,9.60    ,1.95   ,P1UHS0_1247 ,P1UHS0_1247 -> P1UDT1472 ,24.00   ,4.87   ,106730.80   ,6   ,
P1ULV303  ,1 ,0.42  ,10.60   ,2.15   ,P1UHS0_1247 ,P1UHS0_1247 -> P1UDT1472 ,26.50   ,5.38   ,117811.00   ,6   ,
P1ULV304  ,3 ,0.42  ,24.76   ,5.03   ,P1UHS0_1247 ,P1UHS0_1247 -> P1UDT1472 ,61.89   ,12.57  ,275186.60   ,19  ,
P1ULV305  ,3 ,0.42  ,23.81   ,4.84   ,P1UHS0_1247 ,P1UHS0_1247 -> P1UDT1472 ,59.53   ,12.09  ,264699.00   ,17  ,
P1ULV306  ,3 ,0.42  ,25.78   ,5.23   ,P1UHS0_1247 ,P1UHS0_1247 -> P1UDT1472 ,64.45   ,13.09  ,286548.80   ,20  ,
P1ULV307  ,1 ,0.42  ,12.63   ,2.56   ,P1UHS0_1247 ,P1UHS0_1247 -> P1UDT1472 ,31.57   ,6.41   ,140376.30   ,8   ,
P1ULV308  ,3 ,0.42  ,38.10   ,7.74   ,P1UHS0_1247 ,P1UHS0_1247 -> P1UDT1472 ,95.25   ,19.34  ,423501.80   ,39  ,
P1ULV309  ,3 ,0.42  ,22.02   ,4.47   ,P1UHS0_1247 ,P1UHS0_1247 -> P1UDT1472 ,55.05   ,11.18  ,244755.80   ,14  ,
