Code,NodeA,NodeB,NomV,Len,Equip,R,X,C,R0,X0,C0,Imax,Status,Phases,PhasesV,PhasesVI,Subest,Feeder,
L(R:P2UDM58-P2UDM63)                      ,P2UDM58      ,P2UDM63     ,0.42  ,0.010 ,1P_UG_AL_1/0_Brenau_0_416_0            ,0.00535 ,0.00099 ,0.52282   ,0.01647 ,0.01278 ,0.03835 ,205 ,1 ,C   ,C_LV   ,1_LV_68.3333 ,P2UHS14_1247 ,P2UHS14_1247 -> P2UDT9594  ,
L(R:P2UDM52-P2UDM58)                      ,P2UDM52      ,P2UDM58     ,0.42  ,0.010 ,1P_UG_AL_1/0_Brenau_0_416_0            ,0.00534 ,0.00099 ,0.52226   ,0.01645 ,0.01277 ,0.03831 ,205 ,1 ,C   ,C_LV   ,1_LV_68.3333 ,P2UHS14_1247 ,P2UHS14_1247 -> P2UDT9594  ,
L(R:P2UDM50-P2UDM52)                      ,P2UDM50      ,P2UDM52     ,0.42  ,0.010 ,1P_UG_AL_1/0_Brenau_0_416_0            ,0.00535 ,0.00099 ,0.52282   ,0.01647 ,0.01278 ,0.03835 ,205 ,1 ,C   ,C_LV   ,1_LV_68.3333 ,P2UHS14_1247 ,P2UHS14_1247 -> P2UDT9594  ,
L(R:P2UDM50-P2UDT8LV)                     ,P2UDT8LV     ,P2UDM50     ,0.42  ,0.010 ,1P_UG_AL_4/0_Sweetbriar_0_416_0        ,0.00268 ,0.00092 ,0.57350   ,0.01086 ,0.00699 ,0.02097 ,301 ,1 ,C   ,C_LV   ,1_LV_100.333 ,P2UHS14_1247 ,P2UHS14_1247 -> P2UDT9594  ,
L(R:P2UDM57-P2ULV34469)                   ,P2UDM57      ,P2ULV34469  ,0.42  ,0.035 ,1P_UG_AL_1/0_Brenau_0_416_0            ,0.01887 ,0.00350 ,1.84338   ,0.05807 ,0.04507 ,0.13520 ,205 ,1 ,C   ,C_LV   ,1_LV_68.3333 ,P2UHS14_1247 ,P2UHS14_1247 -> P2UDT9594  ,
L(R:P2UDM57-P2ULV44006)                   ,P2UDM57      ,P2ULV44006  ,0.42  ,0.013 ,1P_UG_AL_1/0_Brenau_0_416_0            ,0.00709 ,0.00132 ,0.69253   ,0.02182 ,0.01693 ,0.05079 ,205 ,1 ,C   ,C_LV   ,1_LV_68.3333 ,P2UHS14_1247 ,P2UHS14_1247 -> P2UDT9594  ,
L(R:P2UDM57-P2ULV44969)                   ,P2UDM57      ,P2ULV44969  ,0.42  ,0.013 ,1P_UG_AL_1/0_Brenau_0_416_0            ,0.00685 ,0.00127 ,0.66968   ,0.02110 ,0.01637 ,0.04912 ,205 ,1 ,C   ,C_LV   ,1_LV_68.3333 ,P2UHS14_1247 ,P2UHS14_1247 -> P2UDT9594  ,
L(R:P2UDM62-P2ULV45737)                   ,P2UDM62      ,P2ULV45737  ,0.42  ,0.014 ,1P_UG_AL_1/0_Brenau_0_416_0            ,0.00746 ,0.00138 ,0.72882   ,0.02296 ,0.01782 ,0.05346 ,205 ,1 ,C   ,C_LV   ,1_LV_68.3333 ,P2UHS14_1247 ,P2UHS14_1247 -> P2UDT9594  ,
L(R:P2UDM53-P2ULV7969)                    ,P2UDM53      ,P2ULV7969   ,0.42  ,0.014 ,1P_UG_AL_1/0_Brenau_0_416_0            ,0.00732 ,0.00136 ,0.71521   ,0.02253 ,0.01749 ,0.05246 ,205 ,1 ,C   ,C_LV   ,1_LV_68.3333 ,P2UHS14_1247 ,P2UHS14_1247 -> P2UDT9594  ,
L(R:P2UDM53-P2ULV11293)                   ,P2UDM53      ,P2ULV11293  ,0.42  ,0.014 ,1P_UG_AL_1/0_Brenau_0_416_0            ,0.00736 ,0.00137 ,0.71886   ,0.02265 ,0.01758 ,0.05273 ,205 ,1 ,C   ,C_LV   ,1_LV_68.3333 ,P2UHS14_1247 ,P2UHS14_1247 -> P2UDT9594  ,
L(R:P2UDM53-P2UDM62)                      ,P2UDM62      ,P2UDM53     ,0.42  ,0.010 ,1P_UG_AL_1/0_Brenau_0_416_0            ,0.00535 ,0.00099 ,0.52229   ,0.01645 ,0.01277 ,0.03831 ,205 ,1 ,C   ,C_LV   ,1_LV_68.3333 ,P2UHS14_1247 ,P2UHS14_1247 -> P2UDT9594  ,
L(R:P2UDM57-P2UDM62)                      ,P2UDM57      ,P2UDM62     ,0.42  ,0.010 ,1P_UG_AL_2/0_Converse_0_416_0          ,0.00425 ,0.00097 ,0.53985   ,0.01465 ,0.01056 ,0.03169 ,233 ,1 ,C   ,C_LV   ,1_LV_77.6667 ,P2UHS14_1247 ,P2UHS14_1247 -> P2UDT9594  ,
L(R:P2UDM57-P2UDT8LV)                     ,P2UDT8LV     ,P2UDM57     ,0.42  ,0.010 ,1P_UG_AL_4/0_Sweetbriar_0_416_0        ,0.00268 ,0.00092 ,0.57292   ,0.01085 ,0.00698 ,0.02095 ,301 ,1 ,C   ,C_LV   ,1_LV_100.333 ,P2UHS14_1247 ,P2UHS14_1247 -> P2UDT9594  ,
L(R:P2UDT9LV-P2ULV8041)                   ,P2UDT9LV     ,P2ULV8041   ,0.42  ,0.009 ,1P_OH_CU_4_Ionic_0_416_0               ,0.00782 ,0.00095 ,0.51243   ,0.01905 ,0.01179 ,0.03537 ,115 ,1 ,A   ,A_LV   ,1_LV_38.3333 ,P2UHS13_1247 ,P2UHS13_1247 -> P2UDT5108  ,
L(R:P2UDT9LV-P2ULV44003)                  ,P2UDT9LV     ,P2ULV44003  ,0.42  ,0.011 ,1P_OH_CU_4_Ionic_0_416_0               ,0.00941 ,0.00114 ,0.61619   ,0.02291 ,0.01418 ,0.04253 ,115 ,1 ,A   ,A_LV   ,1_LV_38.3333 ,P2UHS13_1247 ,P2UHS13_1247 -> P2UDT5108  ,
L(R:P2UDT9LV-P2ULV45757)                  ,P2UDT9LV     ,P2ULV45757  ,0.42  ,0.030 ,1P_OH_CU_4_Ionic_0_416_0               ,0.02497 ,0.00304 ,1.63585   ,0.06081 ,0.03763 ,0.11290 ,115 ,1 ,A   ,A_LV   ,1_LV_38.3333 ,P2UHS13_1247 ,P2UHS13_1247 -> P2UDT5108  ,
L(R:P2UDM64-P2ULV10)                      ,P2UDM64      ,P2ULV10     ,0.42  ,0.011 ,1P_OH_CU_4_Ionic_0_416_0               ,0.00937 ,0.00114 ,0.61380   ,0.02282 ,0.01412 ,0.04236 ,115 ,1 ,A   ,A_LV   ,1_LV_38.3333 ,P2UHS13_1247 ,P2UHS13_1247 -> P2UDT5108  ,
L(R:P2UDM64-P2UDT9LV)                     ,P2UDT9LV     ,P2UDM64     ,0.42  ,0.020 ,1P_OH_CU_4_Ionic_0_416_0               ,0.01653 ,0.00201 ,1.08308   ,0.04026 ,0.02492 ,0.07475 ,115 ,1 ,A   ,A_LV   ,1_LV_38.3333 ,P2UHS13_1247 ,P2UHS13_1247 -> P2UDT5108  ,
L(R:P2UDM65-P2ULV13)                      ,P2UDM65      ,P2ULV13     ,0.42  ,0.013 ,1P_OH_CU_4_Ionic_0_416_0               ,0.01066 ,0.00130 ,0.69825   ,0.02596 ,0.01606 ,0.04819 ,115 ,1 ,A   ,A_LV   ,1_LV_38.3333 ,P2UHS13_1247 ,P2UHS13_1247 -> P2UDT5108  ,
L(R:P2UDM65-P2ULV45079)                   ,P2UDM65      ,P2ULV45079  ,0.42  ,0.009 ,1P_OH_CU_4_Ionic_0_416_0               ,0.00732 ,0.00089 ,0.47931   ,0.01782 ,0.01103 ,0.03308 ,115 ,1 ,A   ,A_LV   ,1_LV_38.3333 ,P2UHS13_1247 ,P2UHS13_1247 -> P2UDT5108  ,
L(R:P2UDM66-P2ULV7965)                    ,P2UDM66      ,P2ULV7965   ,0.42  ,0.011 ,1P_OH_CU_4_Ionic_0_416_0               ,0.00910 ,0.00111 ,0.59611   ,0.02216 ,0.01371 ,0.04114 ,115 ,1 ,A   ,A_LV   ,1_LV_38.3333 ,P2UHS13_1247 ,P2UHS13_1247 -> P2UDT5108  ,
L(R:P2UDM65-P2UDM66)                      ,P2UDM65      ,P2UDM66     ,0.42  ,0.043 ,1P_OH_CU_4_Ionic_0_416_0               ,0.03542 ,0.00431 ,2.32015   ,0.08625 ,0.05337 ,0.16012 ,115 ,1 ,A   ,A_LV   ,1_LV_38.3333 ,P2UHS13_1247 ,P2UHS13_1247 -> P2UDT5108  ,
L(R:P2UDM65-P2UDT9LV)                     ,P2UDT9LV     ,P2UDM65     ,0.42  ,0.020 ,1P_OH_CU_4_Ionic_0_416_0               ,0.01654 ,0.00201 ,1.08362   ,0.04028 ,0.02493 ,0.07479 ,115 ,1 ,A   ,A_LV   ,1_LV_38.3333 ,P2UHS13_1247 ,P2UHS13_1247 -> P2UDT5108  ,
L(R:P2UDM74-P2ULV36136)                   ,P2UDM74      ,P2ULV36136  ,0.42  ,0.010 ,1P_UG_AL_1/0_Brenau_0_416_0            ,0.00531 ,0.00099 ,0.51882   ,0.01634 ,0.01268 ,0.03805 ,205 ,1 ,A   ,A_LV   ,1_LV_68.3333 ,P2UHS13_1247 ,P2UHS13_1247 -> P2UDT5108  ,
L(R:P2UDM71-P2ULV11)                      ,P2UDM71      ,P2ULV11     ,0.42  ,0.010 ,1P_UG_AL_1/0_Brenau_0_416_0            ,0.00550 ,0.00102 ,0.53762   ,0.01694 ,0.01314 ,0.03943 ,205 ,1 ,A   ,A_LV   ,1_LV_68.3333 ,P2UHS13_1247 ,P2UHS13_1247 -> P2UDT5108  ,
L(R:P2UDM71-P2ULV8030)                    ,P2UDM71      ,P2ULV8030   ,0.42  ,0.041 ,1P_UG_AL_1/0_Brenau_0_416_0            ,0.02201 ,0.00409 ,2.15107   ,0.06776 ,0.05259 ,0.15777 ,205 ,1 ,A   ,A_LV   ,1_LV_68.3333 ,P2UHS13_1247 ,P2UHS13_1247 -> P2UDT5108  ,
L(R:P2UDM71-P2UDM74)                      ,P2UDM74      ,P2UDM71     ,0.42  ,0.036 ,1P_UG_AL_1/0_Brenau_0_416_0            ,0.01950 ,0.00362 ,1.90507   ,0.06001 ,0.04658 ,0.13973 ,205 ,1 ,A   ,A_LV   ,1_LV_68.3333 ,P2UHS13_1247 ,P2UHS13_1247 -> P2UDT5108  ,
L(R:P2UDM75-P2ULV37732)                   ,P2UDM75      ,P2ULV37732  ,0.42  ,0.011 ,1P_UG_AL_1/0_Brenau_0_416_0            ,0.00568 ,0.00105 ,0.55538   ,0.01750 ,0.01358 ,0.04073 ,205 ,1 ,A   ,A_LV   ,1_LV_68.3333 ,P2UHS13_1247 ,P2UHS13_1247 -> P2UDT5108  ,
L(R:P2UDM72-P2ULV7141)                    ,P2UDM72      ,P2ULV7141   ,0.42  ,0.011 ,1P_UG_AL_1/0_Brenau_0_416_0            ,0.00572 ,0.00106 ,0.55879   ,0.01760 ,0.01366 ,0.04098 ,205 ,1 ,A   ,A_LV   ,1_LV_68.3333 ,P2UHS13_1247 ,P2UHS13_1247 -> P2UDT5108  ,
L(R:P2UDM72-P2UDM75)                      ,P2UDM75      ,P2UDM72     ,0.42  ,0.019 ,1P_UG_AL_1/0_Brenau_0_416_0            ,0.01018 ,0.00189 ,0.99434   ,0.03132 ,0.02431 ,0.07293 ,205 ,1 ,A   ,A_LV   ,1_LV_68.3333 ,P2UHS13_1247 ,P2UHS13_1247 -> P2UDT5108  ,
L(R:P2UDM74-P2UDM75)                      ,P2UDM74      ,P2UDM75     ,0.42  ,0.018 ,1P_UG_AL_1/0_Brenau_0_416_0            ,0.00995 ,0.00185 ,0.97267   ,0.03064 ,0.02378 ,0.07134 ,205 ,1 ,A   ,A_LV   ,1_LV_68.3333 ,P2UHS13_1247 ,P2UHS13_1247 -> P2UDT5108  ,
L(R:P2UDM74-P2UDT10LV)                    ,P2UDT10LV    ,P2UDM74     ,0.42  ,0.028 ,1P_UG_AL_4/0_Sweetbriar_0_416_0        ,0.00755 ,0.00260 ,1.61486   ,0.03059 ,0.01969 ,0.05906 ,301 ,1 ,A   ,A_LV   ,1_LV_100.333 ,P2UHS13_1247 ,P2UHS13_1247 -> P2UDT5108  ,
L(R:P2UDM76-P2ULV46220)                   ,P2UDM76      ,P2ULV46220  ,0.42  ,0.018 ,1P_UG_AL_1/0_Brenau_0_416_0            ,0.00953 ,0.00177 ,0.93077   ,0.02932 ,0.02276 ,0.06827 ,205 ,1 ,A   ,A_LV   ,1_LV_68.3333 ,P2UHS13_1247 ,P2UHS13_1247 -> P2UDT5108  ,
L(R:P2UDM76-P2UDT10LV)                    ,P2UDT10LV    ,P2UDM76     ,0.42  ,0.028 ,1P_UG_AL_1/0_Brenau_0_416_0            ,0.01530 ,0.00284 ,1.49542   ,0.04711 ,0.03656 ,0.10968 ,205 ,1 ,A   ,A_LV   ,1_LV_68.3333 ,P2UHS13_1247 ,P2UHS13_1247 -> P2UDT5108  ,
L(R:P2UDT11LV-P2ULV19281)                 ,P2UDT11LV    ,P2ULV19281  ,0.42  ,0.014 ,1P_UG_AL_1/0_Brenau_0_416_0            ,0.00747 ,0.00139 ,0.72987   ,0.02299 ,0.01784 ,0.05353 ,205 ,1 ,A   ,A_LV   ,1_LV_68.3333 ,P2UHS13_1247 ,P2UHS13_1247 -> P2UDT8612  ,
L(R:P2UDT11LV-P2ULV44096)                 ,P2UDT11LV    ,P2ULV44096  ,0.42  ,0.015 ,1P_UG_AL_1/0_Brenau_0_416_0            ,0.00804 ,0.00149 ,0.78531   ,0.02474 ,0.01920 ,0.05760 ,205 ,1 ,A   ,A_LV   ,1_LV_68.3333 ,P2UHS13_1247 ,P2UHS13_1247 -> P2UDT8612  ,
L(R:P2UDM79-P2ULV6973)                    ,P2UDM79      ,P2ULV6973   ,0.42  ,0.014 ,1P_UG_AL_1/0_Brenau_0_416_0            ,0.00770 ,0.00143 ,0.75286   ,0.02372 ,0.01841 ,0.05522 ,205 ,1 ,A   ,A_LV   ,1_LV_68.3333 ,P2UHS13_1247 ,P2UHS13_1247 -> P2UDT8612  ,
L(R:P2UDM79-P2ULV19280)                   ,P2UDM79      ,P2ULV19280  ,0.42  ,0.014 ,1P_UG_AL_1/0_Brenau_0_416_0            ,0.00754 ,0.00140 ,0.73628   ,0.02319 ,0.01800 ,0.05400 ,205 ,1 ,A   ,A_LV   ,1_LV_68.3333 ,P2UHS13_1247 ,P2UHS13_1247 -> P2UDT8612  ,
L(R:P2UDM77-P2ULV12)                      ,P2UDM77      ,P2ULV12     ,0.42  ,0.014 ,1P_UG_AL_1/0_Brenau_0_416_0            ,0.00774 ,0.00144 ,0.75675   ,0.02384 ,0.01850 ,0.05550 ,205 ,1 ,A   ,A_LV   ,1_LV_68.3333 ,P2UHS13_1247 ,P2UHS13_1247 -> P2UDT8612  ,
L(R:P2UDM77-P2ULV19278)                   ,P2UDM77      ,P2ULV19278  ,0.42  ,0.014 ,1P_UG_AL_1/0_Brenau_0_416_0            ,0.00747 ,0.00139 ,0.72942   ,0.02298 ,0.01783 ,0.05350 ,205 ,1 ,A   ,A_LV   ,1_LV_68.3333 ,P2UHS13_1247 ,P2UHS13_1247 -> P2UDT8612  ,
L(R:P2UDM77-P2UDM79)                      ,P2UDM79      ,P2UDM77     ,0.42  ,0.010 ,1P_UG_AL_1/0_Brenau_0_416_0            ,0.00534 ,0.00099 ,0.52176   ,0.01644 ,0.01276 ,0.03827 ,205 ,1 ,A   ,A_LV   ,1_LV_68.3333 ,P2UHS13_1247 ,P2UHS13_1247 -> P2UDT8612  ,
L(R:P2UDM84-P2ULV19283)                   ,P2UDM84      ,P2ULV19283  ,0.42  ,0.012 ,1P_UG_AL_2/0_Converse_0_416_0          ,0.00498 ,0.00113 ,0.63275   ,0.01717 ,0.01238 ,0.03715 ,233 ,1 ,A   ,A_LV   ,1_LV_77.6667 ,P2UHS13_1247 ,P2UHS13_1247 -> P2UDT8612  ,
L(R:P2UDM78-P2ULV6900)                    ,P2UDM78      ,P2ULV6900   ,0.42  ,0.013 ,1P_UG_AL_1/0_Brenau_0_416_0            ,0.00728 ,0.00135 ,0.71158   ,0.02242 ,0.01740 ,0.05219 ,205 ,1 ,A   ,A_LV   ,1_LV_68.3333 ,P2UHS13_1247 ,P2UHS13_1247 -> P2UDT8612  ,
L(R:P2UDM78-P2ULV19285)                   ,P2UDM78      ,P2ULV19285  ,0.42  ,0.010 ,1P_UG_AL_1/0_Brenau_0_416_0            ,0.00562 ,0.00104 ,0.54869   ,0.01728 ,0.01341 ,0.04024 ,205 ,1 ,A   ,A_LV   ,1_LV_68.3333 ,P2UHS13_1247 ,P2UHS13_1247 -> P2UDT8612  ,
L(R:P2UDM78-P2UDM84)                      ,P2UDM84      ,P2UDM78     ,0.42  ,0.010 ,1P_UG_AL_4/0_Sweetbriar_0_416_0        ,0.00267 ,0.00092 ,0.57234   ,0.01084 ,0.00698 ,0.02093 ,301 ,1 ,A   ,A_LV   ,1_LV_100.333 ,P2UHS13_1247 ,P2UHS13_1247 -> P2UDT8612  ,
L(R:P2UDM83-P2ULV19282)                   ,P2UDM83      ,P2ULV19282  ,0.42  ,0.013 ,1P_UG_AL_1/0_Brenau_0_416_0            ,0.00720 ,0.00134 ,0.70365   ,0.02217 ,0.01720 ,0.05161 ,205 ,1 ,A   ,A_LV   ,1_LV_68.3333 ,P2UHS13_1247 ,P2UHS13_1247 -> P2UDT8612  ,
L(R:P2UDM83-P2ULV45009)                   ,P2UDM83      ,P2ULV45009  ,0.42  ,0.014 ,1P_UG_AL_1/0_Brenau_0_416_0            ,0.00773 ,0.00143 ,0.75494   ,0.02378 ,0.01846 ,0.05537 ,205 ,1 ,A   ,A_LV   ,1_LV_68.3333 ,P2UHS13_1247 ,P2UHS13_1247 -> P2UDT8612  ,
L(R:P2UDM83-P2UDM84)                      ,P2UDM84      ,P2UDM83     ,0.42  ,0.010 ,1P_UG_AL_1/0_Brenau_0_416_0            ,0.00534 ,0.00099 ,0.52176   ,0.01644 ,0.01276 ,0.03827 ,205 ,1 ,A   ,A_LV   ,1_LV_68.3333 ,P2UHS13_1247 ,P2UHS13_1247 -> P2UDT8612  ,
L(R:P2UDM79-P2UDM84)                      ,P2UDM79      ,P2UDM84     ,0.42  ,0.030 ,1P_UG_AL_4/0_Sweetbriar_0_416_0        ,0.00802 ,0.00277 ,1.71702   ,0.03252 ,0.02093 ,0.06279 ,301 ,1 ,A   ,A_LV   ,1_LV_100.333 ,P2UHS13_1247 ,P2UHS13_1247 -> P2UDT8612  ,
L(R:P2UDM79-P2UDT11LV)                    ,P2UDT11LV    ,P2UDM79     ,0.42  ,0.010 ,1P_UG_AL_4/0_Sweetbriar_0_416_0        ,0.00267 ,0.00092 ,0.57234   ,0.01084 ,0.00698 ,0.02093 ,301 ,1 ,A   ,A_LV   ,1_LV_100.333 ,P2UHS13_1247 ,P2UHS13_1247 -> P2UDT8612  ,
L(R:P2UDT14LV-P2ULV16)                    ,P2UDT14LV    ,P2ULV16     ,0.42  ,0.016 ,1P_OH_CU_4_Ionic_0_416_0               ,0.01355 ,0.00165 ,0.88738   ,0.03299 ,0.02041 ,0.06124 ,115 ,1 ,A   ,A_LV   ,1_LV_38.3333 ,P2UHS6_1247  ,P2UHS6_1247 -> P2UDT10291  ,
L(R:P2UDT14LV-P2ULV6951)                  ,P2UDT14LV    ,P2ULV6951   ,0.42  ,0.005 ,1P_OH_CU_4_Ionic_0_416_0               ,0.00443 ,0.00054 ,0.29053   ,0.01080 ,0.00668 ,0.02005 ,115 ,1 ,A   ,A_LV   ,1_LV_38.3333 ,P2UHS6_1247  ,P2UHS6_1247 -> P2UDT10291  ,
L(R:P2UDT14LV-P2ULV40447)                 ,P2UDT14LV    ,P2ULV40447  ,0.42  ,0.003 ,1P_OH_CU_4_Ionic_0_416_0               ,0.00258 ,0.00031 ,0.16884   ,0.00628 ,0.00388 ,0.01165 ,115 ,1 ,A   ,A_LV   ,1_LV_38.3333 ,P2UHS6_1247  ,P2UHS6_1247 -> P2UDT10291  ,
L(R:P2UDT14LV-P2ULV40460)                 ,P2UDT14LV    ,P2ULV40460  ,0.42  ,0.021 ,1P_OH_CU_4_Ionic_0_416_0               ,0.01713 ,0.00208 ,1.12193   ,0.04170 ,0.02581 ,0.07743 ,115 ,1 ,A   ,A_LV   ,1_LV_38.3333 ,P2UHS6_1247  ,P2UHS6_1247 -> P2UDT10291  ,
L(R:P2UDT14LV-P2ULV40461)                 ,P2UDT14LV    ,P2ULV40461  ,0.42  ,0.029 ,1P_OH_CU_4_Ionic_0_416_0               ,0.02382 ,0.00290 ,1.56029   ,0.05800 ,0.03589 ,0.10768 ,115 ,1 ,A   ,A_LV   ,1_LV_38.3333 ,P2UHS6_1247  ,P2UHS6_1247 -> P2UDT10291  ,
L(R:P2UDT14LV-P2ULV40463)                 ,P2UDT14LV    ,P2ULV40463  ,0.42  ,0.014 ,1P_OH_CU_4_Ionic_0_416_0               ,0.01129 ,0.00137 ,0.73941   ,0.02749 ,0.01701 ,0.05103 ,115 ,1 ,A   ,A_LV   ,1_LV_38.3333 ,P2UHS6_1247  ,P2UHS6_1247 -> P2UDT10291  ,
L(R:P2UDM94-P2ULV40437)                   ,P2UDM94      ,P2ULV40437  ,0.42  ,0.006 ,1P_OH_CU_4_Ionic_0_416_0               ,0.00460 ,0.00056 ,0.30116   ,0.01119 ,0.00693 ,0.02078 ,115 ,1 ,A   ,A_LV   ,1_LV_38.3333 ,P2UHS6_1247  ,P2UHS6_1247 -> P2UDT10291  ,
L(R:P2UDM94-P2UDT14LV)                    ,P2UDT14LV    ,P2UDM94     ,0.42  ,0.019 ,1P_OH_CU_4_Ionic_0_416_0               ,0.01565 ,0.00190 ,1.02498   ,0.03810 ,0.02358 ,0.07074 ,115 ,1 ,A   ,A_LV   ,1_LV_38.3333 ,P2UHS6_1247  ,P2UHS6_1247 -> P2UDT10291  ,
L(R:P2UDT15LV-P2ULV17)                    ,P2UDT15LV    ,P2ULV17     ,0.42  ,0.010 ,1P_UG_AL_4/0_Sweetbriar_0_416_0        ,0.00261 ,0.00090 ,0.55872   ,0.01058 ,0.00681 ,0.02043 ,301 ,1 ,A   ,A_LV   ,1_LV_100.333 ,P2UHS7_1247  ,P2UHS7_1247 -> P2UDT5979   ,
L(R:P2UDT16LV-P2ULV18)                    ,P2UDT16LV    ,P2ULV18     ,0.42  ,0.016 ,1P_UG_AL_1/0_Brenau_0_416_0            ,0.00877 ,0.00163 ,0.85715   ,0.02700 ,0.02096 ,0.06287 ,205 ,1 ,C   ,C_LV   ,1_LV_68.3333 ,P2UHS14_1247 ,P2UHS14_1247 -> P2UDT7299  ,
L(R:P2UDM101-P2ULV6812)                   ,P2UDM101     ,P2ULV6812   ,0.42  ,0.013 ,1P_UG_AL_1/0_Brenau_0_416_0            ,0.00686 ,0.00127 ,0.66982   ,0.02110 ,0.01638 ,0.04913 ,205 ,1 ,C   ,C_LV   ,1_LV_68.3333 ,P2UHS14_1247 ,P2UHS14_1247 -> P2UDT7299  ,
L(R:P2UDM101-P2UDT16LV)                   ,P2UDT16LV    ,P2UDM101    ,0.42  ,0.013 ,1P_UG_AL_1/0_Brenau_0_416_0            ,0.00699 ,0.00130 ,0.68272   ,0.02151 ,0.01669 ,0.05007 ,205 ,1 ,C   ,C_LV   ,1_LV_68.3333 ,P2UHS14_1247 ,P2UHS14_1247 -> P2UDT7299  ,
L(R:P2UDM102-P2ULV46238)                  ,P2UDM102     ,P2ULV46238  ,0.42  ,0.015 ,1P_UG_AL_1/0_Brenau_0_416_0            ,0.00799 ,0.00148 ,0.78037   ,0.02458 ,0.01908 ,0.05724 ,205 ,1 ,C   ,C_LV   ,1_LV_68.3333 ,P2UHS14_1247 ,P2UHS14_1247 -> P2UDT7299  ,
L(R:P2UDM102-P2UDT16LV)                   ,P2UDT16LV    ,P2UDM102    ,0.42  ,0.005 ,1P_UG_AL_1/0_Brenau_0_416_0            ,0.00278 ,0.00052 ,0.27129   ,0.00855 ,0.00663 ,0.01990 ,205 ,1 ,C   ,C_LV   ,1_LV_68.3333 ,P2UHS14_1247 ,P2UHS14_1247 -> P2UDT7299  ,
L(R:P2UDT17LV-P2ULV19)                    ,P2UDT17LV    ,P2ULV19     ,0.42  ,0.007 ,1P_OH_CU_4_Ionic_0_416_0               ,0.00597 ,0.00073 ,0.39104   ,0.01454 ,0.00900 ,0.02699 ,115 ,1 ,A   ,A_LV   ,1_LV_38.3333 ,P2UHS12_1247 ,P2UHS12_1247 -> P2UDT5467  ,
L(R:P2UDT17LV-P2ULV44182)                 ,P2UDT17LV    ,P2ULV44182  ,0.42  ,0.003 ,1P_OH_CU_4_Ionic_0_416_0               ,0.00266 ,0.00032 ,0.17405   ,0.00647 ,0.00400 ,0.01201 ,115 ,1 ,A   ,A_LV   ,1_LV_38.3333 ,P2UHS12_1247 ,P2UHS12_1247 -> P2UDT5467  ,
L(R:P2UDM104-P2ULV2490)                   ,P2UDM104     ,P2ULV2490   ,0.42  ,0.005 ,1P_OH_CU_4_Ionic_0_416_0               ,0.00405 ,0.00049 ,0.26561   ,0.00987 ,0.00611 ,0.01833 ,115 ,1 ,A   ,A_LV   ,1_LV_38.3333 ,P2UHS12_1247 ,P2UHS12_1247 -> P2UDT5467  ,
L(R:P2UDM104-P2ULV5747)                   ,P2UDM104     ,P2ULV5747   ,0.42  ,0.008 ,1P_OH_CU_4_Ionic_0_416_0               ,0.00701 ,0.00085 ,0.45909   ,0.01707 ,0.01056 ,0.03168 ,115 ,1 ,A   ,A_LV   ,1_LV_38.3333 ,P2UHS12_1247 ,P2UHS12_1247 -> P2UDT5467  ,
L(R:P2UDM104-P2UDT17LV)                   ,P2UDT17LV    ,P2UDM104    ,0.42  ,0.026 ,1P_OH_CU_4_Ionic_0_416_0               ,0.02127 ,0.00259 ,1.39354   ,0.05180 ,0.03206 ,0.09617 ,115 ,1 ,A   ,A_LV   ,1_LV_38.3333 ,P2UHS12_1247 ,P2UHS12_1247 -> P2UDT5467  ,
L(R:P2UDM105-P2ULV4739)                   ,P2UDM105     ,P2ULV4739   ,0.42  ,0.008 ,1P_OH_CU_4_Ionic_0_416_0               ,0.00643 ,0.00078 ,0.42134   ,0.01566 ,0.00969 ,0.02908 ,115 ,1 ,A   ,A_LV   ,1_LV_38.3333 ,P2UHS12_1247 ,P2UHS12_1247 -> P2UDT5467  ,
L(R:P2UDM105-P2UDT17LV)                   ,P2UDT17LV    ,P2UDM105    ,0.42  ,0.095 ,1P_OH_CU_4_Ionic_0_416_0               ,0.07913 ,0.00963 ,5.18372   ,0.19269 ,0.11925 ,0.35775 ,115 ,1 ,A   ,A_LV   ,1_LV_38.3333 ,P2UHS12_1247 ,P2UHS12_1247 -> P2UDT5467  ,
L(R:P2UDT18LV-P2ULV3889)                  ,P2UDT18LV    ,P2ULV3889   ,0.42  ,0.005 ,1P_UG_AL_1/0_Brenau_0_416_0            ,0.00257 ,0.00048 ,0.25068   ,0.00790 ,0.00613 ,0.01839 ,205 ,1 ,A   ,A_LV   ,1_LV_68.3333 ,P2UHS5_1247  ,P2UHS5_1247 -> P2UDT2387   ,
L(R:P2UDM108-P2ULV20)                     ,P2UDM108     ,P2ULV20     ,0.42  ,0.004 ,1P_UG_AL_1/0_Brenau_0_416_0            ,0.00210 ,0.00039 ,0.20565   ,0.00648 ,0.00503 ,0.01508 ,205 ,1 ,A   ,A_LV   ,1_LV_68.3333 ,P2UHS5_1247  ,P2UHS5_1247 -> P2UDT2387   ,
L(R:P2UDM108-P2ULV45463)                  ,P2UDM108     ,P2ULV45463  ,0.42  ,0.009 ,1P_UG_AL_1/0_Brenau_0_416_0            ,0.00466 ,0.00086 ,0.45516   ,0.01434 ,0.01113 ,0.03338 ,205 ,1 ,A   ,A_LV   ,1_LV_68.3333 ,P2UHS5_1247  ,P2UHS5_1247 -> P2UDT2387   ,
