Code,Phases,NVolt_kV,DemP_kW,DemQ_kVAr,Subest,Feeder,Pinst_kW,Qinst_kVAr,Yearly_kWh,NumCust,
P2UMV3      ,3 ,12.47 ,1343.66  ,272.84  ,P2UHS1_1247  ,P2UHS1_1247 -> P2UDT4978   ,1679.57  ,341.05   ,7467737.00   ,1024 ,
P2ULV155    ,1 ,0.42  ,2.22     ,0.45    ,P2UHS13_1247 ,P2UHS13_1247 -> P2UDT8610  ,5.56     ,1.13     ,20955.88     ,1    ,
P2ULV156    ,1 ,0.42  ,2.00     ,0.41    ,P2UHS13_1247 ,P2UHS13_1247 -> P2UDT8073  ,5.00     ,1.02     ,18864.90     ,1    ,
P2UMV4      ,3 ,12.47 ,1494.35  ,303.44  ,P2UHS3_1247  ,P2UHS3_1247 -> P2UDT1940   ,1867.93  ,379.30   ,12034510.00  ,1    ,
P2ULV157    ,1 ,0.42  ,2.10     ,0.43    ,P2UHS13_1247 ,P2UHS13_1247 -> P2UDT5108  ,5.26     ,1.07     ,19815.95     ,1    ,
P2ULV158    ,1 ,0.42  ,7.35     ,1.49    ,P2UHS12_1247 ,P2UHS12_1247 -> P2UDT5467  ,18.37    ,3.73     ,69234.44     ,5    ,
P2ULV159    ,1 ,0.42  ,5.67     ,1.15    ,P2UHS14_1247 ,P2UHS14_1247 -> P2UDT7299  ,14.18    ,2.88     ,63048.73     ,3    ,
P2ULV160    ,1 ,0.42  ,9.50     ,1.93    ,P2UHS10_1247 ,P2UHS10_1247 -> P2UDT10072 ,23.76    ,4.83     ,105649.50    ,6    ,
P2ULV161    ,1 ,0.42  ,2.94     ,0.60    ,P2UHS4_1247  ,P2UHS4_1247 -> P2UDT7578   ,7.36     ,1.49     ,27724.27     ,2    ,
P2ULV162    ,1 ,0.42  ,0.23     ,0.07    ,P2UHS14_1247 ,P2UHS14_1247 -> P2UDT7299  ,0.57     ,0.19     ,1889.25      ,1    ,
P2ULV163    ,1 ,0.42  ,4.00     ,0.81    ,P2UHS13_1247 ,P2UHS13_1247 -> P2UDT8610  ,9.99     ,2.03     ,37647.79     ,3    ,
P2ULV164    ,1 ,0.42  ,6.14     ,1.25    ,P2UHS4_1247  ,P2UHS4_1247 -> P2UDT7578   ,15.36    ,3.12     ,59425.70     ,1    ,
P2ULV165    ,1 ,0.42  ,1.87     ,0.38    ,P2UHS13_1247 ,P2UHS13_1247 -> P2UDT5108  ,4.68     ,0.95     ,17638.24     ,1    ,
P2ULV166    ,1 ,0.42  ,6.88     ,1.40    ,P2UHS7_1247  ,P2UHS7_1247 -> P2UDT9294   ,17.21    ,3.49     ,76525.09     ,4    ,
P2ULV167    ,1 ,0.42  ,3.55     ,0.72    ,P2UHS11_1247 ,P2UHS11_1247 -> P2UDT2578  ,8.87     ,1.80     ,39436.48     ,2    ,
P2ULV168    ,1 ,0.42  ,8.08     ,1.64    ,P2UHS7_1247  ,P2UHS7_1247 -> P2UDT5979   ,20.20    ,4.10     ,76155.55     ,6    ,
P2ULV169    ,1 ,0.42  ,1.05     ,0.21    ,P2UHS14_1247 ,P2UHS14_1247 -> P2UDT7299  ,2.62     ,0.53     ,9878.24      ,1    ,
P2ULV170    ,1 ,0.42  ,10.66    ,2.16    ,P2UHS11_1247 ,P2UHS11_1247 -> P2UDT65    ,26.64    ,5.41     ,118460.40    ,6    ,
P2ULV171    ,1 ,0.42  ,2.12     ,0.43    ,P2UHS13_1247 ,P2UHS13_1247 -> P2UDT5108  ,5.30     ,1.08     ,19992.80     ,1    ,
P2ULV172    ,1 ,0.42  ,3.31     ,0.67    ,P2UHS13_1247 ,P2UHS13_1247 -> P2UDT5108  ,8.28     ,1.68     ,31198.17     ,2    ,
P2ULV173    ,1 ,0.42  ,4.81     ,0.98    ,P2UHS7_1247  ,P2UHS7_1247 -> P2UDT5977   ,12.02    ,2.44     ,53461.95     ,3    ,
P2ULV174    ,1 ,0.42  ,3.37     ,0.68    ,P2UHS13_1247 ,P2UHS13_1247 -> P2UDT5108  ,8.42     ,1.71     ,31742.48     ,2    ,
P2ULV175    ,1 ,0.42  ,18.96    ,3.85    ,P2UHS0_1247  ,P2UHS0_1247 -> P2UDT1000   ,47.41    ,9.63     ,210773.80    ,12   ,
P2ULV176    ,1 ,0.42  ,1.75     ,0.36    ,P2UHS6_1247  ,P2UHS6_1247 -> P2UDT9982   ,4.39     ,0.89     ,16531.63     ,1    ,
P2ULV177    ,1 ,0.42  ,2.58     ,0.85    ,P2UHS6_1247  ,P2UHS6_1247 -> P2UDT9982   ,6.45     ,2.12     ,21500.20     ,1    ,
P2ULV178    ,1 ,0.42  ,8.50     ,2.79    ,P2UHS12_1247 ,P2UHS12_1247 -> P2UDT5467  ,21.25    ,6.98     ,70871.48     ,1    ,
P2ULV179    ,1 ,0.42  ,2.45     ,0.50    ,P2UHS13_1247 ,P2UHS13_1247 -> P2UDT5108  ,6.12     ,1.24     ,23055.02     ,2    ,
P2ULV180    ,1 ,0.42  ,14.06    ,2.86    ,P2UHS2_1247  ,P2UHS2_1247 -> P2UDT6290   ,35.15    ,7.14     ,135987.50    ,1    ,
P2ULV181    ,1 ,0.42  ,2.93     ,0.96    ,P2UHS13_1247 ,P2UHS13_1247 -> P2UDT5108  ,7.32     ,2.40     ,24402.86     ,1    ,
P2ULV182    ,1 ,0.42  ,1.62     ,0.33    ,P2UHS11_1247 ,P2UHS11_1247 -> P2UDT2578  ,4.05     ,0.82     ,15276.24     ,1    ,
P2ULV183    ,1 ,0.42  ,4.25     ,0.86    ,P2UHS7_1247  ,P2UHS7_1247 -> P2UDT5979   ,10.62    ,2.16     ,40036.81     ,3    ,
P2ULV184    ,1 ,0.42  ,12.24    ,2.49    ,P2UHS2_1247  ,P2UHS2_1247 -> P2UDT6290   ,30.60    ,6.21     ,118386.30    ,1    ,
P2ULV184    ,1 ,0.42  ,8.92     ,1.81    ,P2UHS2_1247  ,P2UHS2_1247 -> P2UDT6290   ,22.31    ,4.53     ,99173.96     ,5    ,
P2ULV186    ,1 ,0.42  ,8.15     ,1.65    ,P2UHS2_1247  ,P2UHS2_1247 -> P2UDT6290   ,20.37    ,4.14     ,90560.68     ,5    ,
P2ULV187    ,1 ,0.42  ,3.99     ,0.81    ,P2UHS2_1247  ,P2UHS2_1247 -> P2UDT6290   ,9.97     ,2.02     ,37583.22     ,3    ,
P2ULV188    ,3 ,0.42  ,22.05    ,4.48    ,P2UHS2_1247  ,P2UHS2_1247 -> P2UDT6290   ,55.13    ,11.20    ,204492.90    ,1    ,
P2ULV189    ,3 ,0.42  ,145.92   ,29.63   ,P2UHS2_1247  ,P2UHS2_1247 -> P2UDT3761   ,364.81   ,74.08    ,1622010.00   ,207  ,
P2ULV190    ,3 ,0.42  ,79.90    ,16.22   ,P2UHS2_1247  ,P2UHS2_1247 -> P2UDT6290   ,199.75   ,40.56    ,740675.70    ,1    ,
P2ULV191    ,3 ,0.42  ,45.17    ,9.17    ,P2UHS2_1247  ,P2UHS2_1247 -> P2UDT6290   ,112.93   ,22.93    ,411257.30    ,1    ,
P2ULV192    ,1 ,0.42  ,5.67     ,1.86    ,P2UHS2_1247  ,P2UHS2_1247 -> P2UDT6290   ,14.17    ,4.66     ,47280.55     ,1    ,
P2ULV193    ,3 ,0.42  ,37.00    ,7.51    ,P2UHS2_1247  ,P2UHS2_1247 -> P2UDT6290   ,92.49    ,18.78    ,338143.80    ,1    ,
P2ULV194    ,1 ,0.42  ,3.41     ,1.12    ,P2UHS2_1247  ,P2UHS2_1247 -> P2UDT6290   ,8.51     ,2.80     ,28400.37     ,1    ,
P2ULV195    ,3 ,0.42  ,22.22    ,4.51    ,P2UHS2_1247  ,P2UHS2_1247 -> P2UDT6290   ,55.56    ,11.28    ,214927.20    ,1    ,
P2ULV196    ,3 ,0.42  ,37.88    ,7.69    ,P2UHS2_1247  ,P2UHS2_1247 -> P2UDT3761   ,94.69    ,19.23    ,421011.30    ,39   ,
P2ULV197    ,3 ,0.42  ,20.94    ,4.25    ,P2UHS2_1247  ,P2UHS2_1247 -> P2UDT3761   ,52.35    ,10.63    ,232780.20    ,13   ,
P2ULV198    ,1 ,0.42  ,11.28    ,3.71    ,P2UHS2_1247  ,P2UHS2_1247 -> P2UDT6290   ,28.19    ,9.27     ,94046.21     ,1    ,
P2ULV198    ,1 ,0.42  ,1.39     ,0.46    ,P2UHS2_1247  ,P2UHS2_1247 -> P2UDT6290   ,3.48     ,1.15     ,11624.82     ,1    ,
P2ULV200    ,3 ,0.42  ,21.04    ,4.27    ,P2UHS2_1247  ,P2UHS2_1247 -> P2UDT6290   ,52.61    ,10.68    ,233925.40    ,13   ,
P2ULV201    ,1 ,0.42  ,1.46     ,0.48    ,P2UHS2_1247  ,P2UHS2_1247 -> P2UDT6290   ,3.66     ,1.20     ,12204.16     ,1    ,
P2ULV202    ,1 ,0.42  ,1.76     ,0.58    ,P2UHS2_1247  ,P2UHS2_1247 -> P2UDT6290   ,4.40     ,1.45     ,14680.39     ,1    ,
P2ULV202    ,1 ,0.42  ,7.55     ,1.53    ,P2UHS2_1247  ,P2UHS2_1247 -> P2UDT6290   ,18.87    ,3.83     ,83895.10     ,5    ,
P2ULV204    ,1 ,0.42  ,1.48     ,0.49    ,P2UHS2_1247  ,P2UHS2_1247 -> P2UDT6290   ,3.69     ,1.21     ,12319.90     ,1    ,
P2ULV205    ,1 ,0.42  ,3.04     ,0.62    ,P2UHS2_1247  ,P2UHS2_1247 -> P2UDT6290   ,7.59     ,1.54     ,33745.54     ,2    ,
P2ULV206    ,1 ,0.42  ,1.82     ,0.60    ,P2UHS2_1247  ,P2UHS2_1247 -> P2UDT6290   ,4.56     ,1.50     ,15208.27     ,1    ,
P2ULV207    ,1 ,0.42  ,1.93     ,0.63    ,P2UHS2_1247  ,P2UHS2_1247 -> P2UDT6290   ,4.82     ,1.58     ,16065.66     ,1    ,
P2ULV208    ,1 ,0.42  ,2.11     ,0.69    ,P2UHS2_1247  ,P2UHS2_1247 -> P2UDT6290   ,5.28     ,1.74     ,17610.59     ,1    ,
P2ULV207    ,1 ,0.42  ,1.28     ,0.42    ,P2UHS2_1247  ,P2UHS2_1247 -> P2UDT6290   ,3.19     ,1.05     ,10643.94     ,1    ,
P2ULV210    ,1 ,0.42  ,3.15     ,1.04    ,P2UHS2_1247  ,P2UHS2_1247 -> P2UDT6290   ,7.89     ,2.59     ,26303.35     ,1    ,
P2ULV210    ,1 ,0.42  ,11.94    ,2.43    ,P2UHS2_1247  ,P2UHS2_1247 -> P2UDT6290   ,29.86    ,6.06     ,114073.40    ,1    ,
P2ULV212    ,1 ,0.42  ,1.80     ,0.59    ,P2UHS2_1247  ,P2UHS2_1247 -> P2UDT6290   ,4.49     ,1.48     ,14979.33     ,1    ,
P2ULV212    ,1 ,0.42  ,3.49     ,0.71    ,P2UHS2_1247  ,P2UHS2_1247 -> P2UDT6290   ,8.72     ,1.77     ,32852.18     ,2    ,
P2ULV214    ,1 ,0.42  ,3.67     ,1.21    ,P2UHS2_1247  ,P2UHS2_1247 -> P2UDT6290   ,9.18     ,3.02     ,30616.56     ,1    ,
P2ULV215    ,1 ,0.42  ,1.13     ,0.37    ,P2UHS2_1247  ,P2UHS2_1247 -> P2UDT6290   ,2.83     ,0.93     ,9452.40      ,1    ,
P2ULV216    ,1 ,0.42  ,2.22     ,0.73    ,P2UHS2_1247  ,P2UHS2_1247 -> P2UDT6290   ,5.55     ,1.83     ,18523.59     ,1    ,
P2ULV217    ,1 ,0.42  ,8.15     ,2.68    ,P2UHS2_1247  ,P2UHS2_1247 -> P2UDT6290   ,20.38    ,6.70     ,67992.36     ,1    ,
P2ULV218    ,1 ,0.42  ,6.27     ,1.27    ,P2UHS2_1247  ,P2UHS2_1247 -> P2UDT6290   ,15.67    ,3.18     ,69670.33     ,4    ,
P2ULV217    ,1 ,0.42  ,4.14     ,1.36    ,P2UHS2_1247  ,P2UHS2_1247 -> P2UDT6290   ,10.36    ,3.41     ,34558.65     ,1    ,
P2ULV220    ,1 ,0.42  ,3.34     ,1.10    ,P2UHS2_1247  ,P2UHS2_1247 -> P2UDT6290   ,8.36     ,2.75     ,27871.87     ,1    ,
P2ULV221    ,1 ,0.42  ,14.87    ,3.02    ,P2UHS2_1247  ,P2UHS2_1247 -> P2UDT6290   ,37.18    ,7.55     ,190432.00    ,1    ,
P2ULV221    ,1 ,0.42  ,5.83     ,1.18    ,P2UHS2_1247  ,P2UHS2_1247 -> P2UDT6290   ,14.57    ,2.96     ,56364.53     ,1    ,
P2ULV223    ,1 ,0.42  ,1.38     ,0.45    ,P2UHS2_1247  ,P2UHS2_1247 -> P2UDT6290   ,3.45     ,1.13     ,11511.12     ,1    ,
P2ULV224    ,1 ,0.42  ,8.61     ,1.75    ,P2UHS2_1247  ,P2UHS2_1247 -> P2UDT6290   ,21.53    ,4.37     ,84262.24     ,1    ,
P2ULV224    ,1 ,0.42  ,2.51     ,0.51    ,P2UHS2_1247  ,P2UHS2_1247 -> P2UDT6290   ,6.27     ,1.27     ,27876.43     ,2    ,
P2ULV226    ,1 ,0.42  ,2.89     ,0.59    ,P2UHS2_1247  ,P2UHS2_1247 -> P2UDT6290   ,7.22     ,1.47     ,32089.93     ,2    ,
P2ULV227    ,1 ,0.42  ,9.68     ,1.97    ,P2UHS2_1247  ,P2UHS2_1247 -> P2UDT6290   ,24.21    ,4.92     ,93843.65     ,1    ,
P2ULV228    ,1 ,0.42  ,2.66     ,0.88    ,P2UHS2_1247  ,P2UHS2_1247 -> P2UDT6290   ,6.66     ,2.19     ,22202.08     ,1    ,
P2ULV229    ,1 ,0.42  ,2.07     ,0.68    ,P2UHS2_1247  ,P2UHS2_1247 -> P2UDT6290   ,5.19     ,1.71     ,17304.07     ,1    ,
P2ULV230    ,1 ,0.42  ,5.13     ,1.69    ,P2UHS2_1247  ,P2UHS2_1247 -> P2UDT6290   ,12.83    ,4.22     ,42783.48     ,1    ,
P2ULV231    ,1 ,0.42  ,2.60     ,0.53    ,P2UHS2_1247  ,P2UHS2_1247 -> P2UDT6290   ,6.50     ,1.32     ,24507.27     ,2    ,
P2ULV232    ,1 ,0.42  ,16.10    ,3.27    ,P2UHS2_1247  ,P2UHS2_1247 -> P2UDT6290   ,40.24    ,8.17     ,178921.90    ,10   ,
P2ULV233    ,3 ,0.42  ,27.18    ,5.52    ,P2UHS2_1247  ,P2UHS2_1247 -> P2UDT6290   ,67.96    ,13.80    ,302169.80    ,22   ,
P2ULV234    ,1 ,0.42  ,6.45     ,2.12    ,P2UHS2_1247  ,P2UHS2_1247 -> P2UDT6290   ,16.12    ,5.30     ,53757.09     ,1    ,
P2ULV235    ,3 ,0.42  ,26.67    ,5.42    ,P2UHS2_1247  ,P2UHS2_1247 -> P2UDT6290   ,66.67    ,13.54    ,257907.40    ,1    ,
P2ULV235    ,3 ,0.42  ,26.09    ,5.30    ,P2UHS2_1247  ,P2UHS2_1247 -> P2UDT6290   ,65.22    ,13.24    ,289996.80    ,21   ,
P2ULV237    ,1 ,0.42  ,13.66    ,4.49    ,P2UHS2_1247  ,P2UHS2_1247 -> P2UDT6290   ,34.14    ,11.22    ,113886.70    ,1    ,
P2ULV238    ,3 ,0.42  ,26.46    ,5.37    ,P2UHS2_1247  ,P2UHS2_1247 -> P2UDT6290   ,66.16    ,13.43    ,294146.20    ,21   ,
P2ULV239    ,1 ,0.42  ,5.10     ,1.04    ,P2UHS2_1247  ,P2UHS2_1247 -> P2UDT6290   ,12.75    ,2.59     ,56689.40     ,3    ,
P2ULV240    ,3 ,0.42  ,26.79    ,5.44    ,P2UHS2_1247  ,P2UHS2_1247 -> P2UDT6290   ,66.97    ,13.60    ,297749.40    ,22   ,
P2ULV239    ,1 ,0.42  ,5.13     ,1.04    ,P2UHS2_1247  ,P2UHS2_1247 -> P2UDT6290   ,12.83    ,2.60     ,57032.30     ,3    ,
P2ULV242    ,3 ,0.42  ,21.02    ,4.27    ,P2UHS2_1247  ,P2UHS2_1247 -> P2UDT6290   ,52.55    ,10.67    ,233642.00    ,13   ,
P2ULV243    ,1 ,0.42  ,6.04     ,1.23    ,P2UHS2_1247  ,P2UHS2_1247 -> P2UDT6290   ,15.09    ,3.07     ,61016.28     ,1    ,
P2ULV243    ,1 ,0.42  ,15.12    ,3.07    ,P2UHS2_1247  ,P2UHS2_1247 -> P2UDT6290   ,37.80    ,7.68     ,168079.30    ,9    ,
P2ULV245    ,1 ,0.42  ,15.99    ,3.25    ,P2UHS2_1247  ,P2UHS2_1247 -> P2UDT6290   ,39.98    ,8.12     ,177760.40    ,10   ,
P2ULV246    ,1 ,0.42  ,13.14    ,2.67    ,P2UHS2_1247  ,P2UHS2_1247 -> P2UDT6290   ,32.86    ,6.67     ,146101.60    ,8    ,
P2ULV247    ,3 ,0.42  ,48.24    ,9.80    ,P2UHS2_1247  ,P2UHS2_1247 -> P2UDT6290   ,120.59   ,24.49    ,438678.50    ,1    ,
P2ULV248    ,1 ,0.42  ,1.14     ,0.37    ,P2UHS2_1247  ,P2UHS2_1247 -> P2UDT6290   ,2.84     ,0.93     ,9469.45      ,1    ,
P2ULV249    ,3 ,0.42  ,21.30    ,4.32    ,P2UHS2_1247  ,P2UHS2_1247 -> P2UDT6290   ,53.24    ,10.81    ,197726.10    ,1    ,
P2ULV250    ,1 ,0.42  ,2.50     ,0.51    ,P2UHS2_1247  ,P2UHS2_1247 -> P2UDT6290   ,6.25     ,1.27     ,23545.64     ,2    ,
P2ULV251    ,3 ,0.42  ,148.90   ,30.24   ,P2UHS2_1247  ,P2UHS2_1247 -> P2UDT6290   ,372.25   ,75.59    ,1495007.00   ,1    ,
P2ULV252    ,1 ,0.42  ,10.40    ,3.42    ,P2UHS4_1247  ,P2UHS4_1247 -> P2UDT7578   ,26.00    ,8.55     ,86733.42     ,1    ,
P2ULV253    ,1 ,0.42  ,0.50     ,0.17    ,P2UHS4_1247  ,P2UHS4_1247 -> P2UDT7578   ,1.26     ,0.41     ,4207.80      ,1    ,
P2ULV254    ,1 ,0.42  ,3.75     ,1.23    ,P2UHS2_1247  ,P2UHS2_1247 -> P2UDT6290   ,9.38     ,3.08     ,31285.22     ,1    ,
P2ULV253    ,1 ,0.42  ,2.80     ,0.92    ,P2UHS4_1247  ,P2UHS4_1247 -> P2UDT7578   ,7.00     ,2.30     ,23353.25     ,1    ,
P2ULV256    ,1 ,0.42  ,12.66    ,4.16    ,P2UHS4_1247  ,P2UHS4_1247 -> P2UDT7578   ,31.64    ,10.40    ,105555.80    ,1    ,
P2ULV257    ,1 ,0.42  ,1.04     ,0.34    ,P2UHS2_1247  ,P2UHS2_1247 -> P2UDT6290   ,2.61     ,0.86     ,8690.49      ,1    ,
P2ULV258    ,1 ,0.42  ,12.56    ,4.13    ,P2UHS4_1247  ,P2UHS4_1247 -> P2UDT7578   ,31.41    ,10.32    ,104771.90    ,1    ,
P2ULV258    ,1 ,0.42  ,3.58     ,1.18    ,P2UHS4_1247  ,P2UHS4_1247 -> P2UDT7578   ,8.95     ,2.94     ,29852.53     ,1    ,
P2ULV260    ,1 ,0.42  ,9.71     ,1.97    ,P2UHS2_1247  ,P2UHS2_1247 -> P2UDT6290   ,24.27    ,4.93     ,93891.83     ,1    ,
P2ULV261    ,1 ,0.42  ,4.62     ,0.94    ,P2UHS2_1247  ,P2UHS2_1247 -> P2UDT6290   ,11.54    ,2.34     ,43491.23     ,3    ,
P2ULV262    ,1 ,0.42  ,3.76     ,0.76    ,P2UHS2_1247  ,P2UHS2_1247 -> P2UDT6290   ,9.40     ,1.91     ,35421.43     ,3    ,
P2ULV262    ,1 ,0.42  ,12.69    ,2.58    ,P2UHS2_1247  ,P2UHS2_1247 -> P2UDT6290   ,31.73    ,6.44     ,162521.80    ,1    ,
P2ULV264    ,1 ,0.42  ,1.85     ,0.61    ,P2UHS2_1247  ,P2UHS2_1247 -> P2UDT6290   ,4.62     ,1.52     ,15424.97     ,1    ,
P2ULV265    ,1 ,0.42  ,4.12     ,0.84    ,P2UHS2_1247  ,P2UHS2_1247 -> P2UDT6290   ,10.30    ,2.09     ,38807.45     ,3    ,
P2ULV266    ,1 ,0.42  ,3.56     ,1.17    ,P2UHS2_1247  ,P2UHS2_1247 -> P2UDT6290   ,8.89     ,2.92     ,29657.30     ,1    ,
P2ULV267    ,1 ,0.42  ,9.86     ,2.00    ,P2UHS2_1247  ,P2UHS2_1247 -> P2UDT6290   ,24.65    ,5.00     ,109577.60    ,6    ,
P2ULV268    ,1 ,0.42  ,8.99     ,2.95    ,P2UHS2_1247  ,P2UHS2_1247 -> P2UDT6290   ,22.47    ,7.39     ,74957.91     ,1    ,
P2ULV269    ,1 ,0.42  ,9.75     ,3.20    ,P2UHS2_1247  ,P2UHS2_1247 -> P2UDT6290   ,24.37    ,8.01     ,81279.27     ,1    ,
P2ULV270    ,3 ,0.42  ,75.00    ,15.23   ,P2UHS2_1247  ,P2UHS2_1247 -> P2UDT6290   ,187.49   ,38.07    ,687047.60    ,1    ,
P2ULV271    ,3 ,0.42  ,72.40    ,14.70   ,P2UHS2_1247  ,P2UHS2_1247 -> P2UDT6290   ,181.00   ,36.75    ,658647.60    ,1    ,
P2ULV272    ,1 ,0.42  ,10.04    ,3.30    ,P2UHS2_1247  ,P2UHS2_1247 -> P2UDT6290   ,25.11    ,8.25     ,83745.02     ,1    ,
P2ULV273    ,1 ,0.42  ,9.39     ,3.09    ,P2UHS2_1247  ,P2UHS2_1247 -> P2UDT6290   ,23.49    ,7.72     ,78344.92     ,1    ,
P2ULV274    ,1 ,0.42  ,10.82    ,3.56    ,P2UHS2_1247  ,P2UHS2_1247 -> P2UDT6290   ,27.04    ,8.89     ,90211.55     ,1    ,
P2ULV275    ,1 ,0.42  ,11.86    ,3.90    ,P2UHS2_1247  ,P2UHS2_1247 -> P2UDT6290   ,29.64    ,9.74     ,98875.96     ,1    ,
P2ULV276    ,1 ,0.42  ,4.49     ,0.91    ,P2UHS2_1247  ,P2UHS2_1247 -> P2UDT6290   ,11.23    ,2.28     ,49947.80     ,3    ,
P2ULV277    ,1 ,0.42  ,5.27     ,1.07    ,P2UHS2_1247  ,P2UHS2_1247 -> P2UDT6290   ,13.17    ,2.68     ,58573.70     ,3    ,
P2ULV278    ,1 ,0.42  ,2.28     ,0.75    ,P2UHS2_1247  ,P2UHS2_1247 -> P2UDT6290   ,5.71     ,1.88     ,19034.06     ,1    ,
P2ULV279    ,1 ,0.42  ,1.81     ,0.60    ,P2UHS2_1247  ,P2UHS2_1247 -> P2UDT6290   ,4.53     ,1.49     ,15109.33     ,1    ,
P2ULV280    ,1 ,0.42  ,18.43    ,3.74    ,P2UHS2_1247  ,P2UHS2_1247 -> P2UDT6290   ,46.06    ,9.35     ,172040.50    ,1    ,
P2ULV281    ,1 ,0.42  ,3.58     ,1.18    ,P2UHS2_1247  ,P2UHS2_1247 -> P2UDT6290   ,8.95     ,2.94     ,29855.22     ,1    ,
P2ULV282    ,3 ,0.42  ,39.39    ,8.00    ,P2UHS2_1247  ,P2UHS2_1247 -> P2UDT6290   ,98.48    ,20.00    ,359577.00    ,1    ,
P2ULV283    ,1 ,0.42  ,1.40     ,0.46    ,P2UHS2_1247  ,P2UHS2_1247 -> P2UDT6290   ,3.49     ,1.15     ,11652.08     ,1    ,
P2ULV276    ,1 ,0.42  ,18.26    ,3.71    ,P2UHS2_1247  ,P2UHS2_1247 -> P2UDT6290   ,45.66    ,9.27     ,203003.50    ,11   ,
P2ULV285    ,3 ,0.42  ,21.91    ,4.45    ,P2UHS2_1247  ,P2UHS2_1247 -> P2UDT6290   ,54.79    ,11.12    ,203248.20    ,1    ,
P2ULV286    ,1 ,0.42  ,6.41     ,1.30    ,P2UHS2_1247  ,P2UHS2_1247 -> P2UDT6290   ,16.03    ,3.25     ,71260.51     ,4    ,
P2ULV287    ,3 ,0.42  ,22.51    ,4.57    ,P2UHS2_1247  ,P2UHS2_1247 -> P2UDT6290   ,56.27    ,11.43    ,208550.40    ,1    ,
P2ULV288    ,3 ,0.42  ,25.09    ,5.09    ,P2UHS2_1247  ,P2UHS2_1247 -> P2UDT3761   ,62.72    ,12.74    ,231627.50    ,1    ,
P2ULV289    ,3 ,0.42  ,25.68    ,5.21    ,P2UHS2_1247  ,P2UHS2_1247 -> P2UDT3761   ,64.20    ,13.04    ,236938.20    ,1    ,
P2ULV290    ,3 ,0.42  ,81.80    ,16.61   ,P2UHS2_1247  ,P2UHS2_1247 -> P2UDT3761   ,204.51   ,41.53    ,909292.40    ,107  ,
P2ULV291    ,3 ,0.42  ,34.79    ,7.06    ,P2UHS2_1247  ,P2UHS2_1247 -> P2UDT3761   ,86.96    ,17.66    ,386658.50    ,34   ,
P2ULV292    ,1 ,0.42  ,5.68     ,1.87    ,P2UHS2_1247  ,P2UHS2_1247 -> P2UDT3761   ,14.21    ,4.67     ,47397.61     ,1    ,
P2ULV293    ,1 ,0.42  ,4.95     ,1.63    ,P2UHS2_1247  ,P2UHS2_1247 -> P2UDT3761   ,12.37    ,4.06     ,41248.91     ,1    ,
P2ULV294    ,3 ,0.42  ,144.18   ,29.28   ,P2UHS2_1247  ,P2UHS2_1247 -> P2UDT3761   ,360.46   ,73.19    ,1602690.00   ,204  ,
P2ULV295    ,1 ,0.42  ,11.84    ,3.89    ,P2UHS2_1247  ,P2UHS2_1247 -> P2UDT3761   ,29.59    ,9.73     ,98703.34     ,1    ,
P2ULV296    ,1 ,0.42  ,9.88     ,3.25    ,P2UHS2_1247  ,P2UHS2_1247 -> P2UDT3761   ,24.71    ,8.12     ,82427.67     ,1    ,
P2ULV297    ,3 ,0.42  ,66.62    ,13.53   ,P2UHS2_1247  ,P2UHS2_1247 -> P2UDT3761   ,166.54   ,33.82    ,740470.70    ,84   ,
P2ULV298    ,3 ,0.42  ,94.48    ,19.19   ,P2UHS2_1247  ,P2UHS2_1247 -> P2UDT3761   ,236.20   ,47.96    ,1050199.00   ,127  ,
P2ULV299    ,3 ,0.42  ,45.82    ,9.30    ,P2UHS2_1247  ,P2UHS2_1247 -> P2UDT3761   ,114.54   ,23.26    ,431764.60    ,34   ,
P2ULV300    ,3 ,0.42  ,34.62    ,7.03    ,P2UHS2_1247  ,P2UHS2_1247 -> P2UDT3761   ,86.56    ,17.58    ,384853.60    ,34   ,
P2ULV301    ,3 ,0.42  ,33.42    ,6.79    ,P2UHS2_1247  ,P2UHS2_1247 -> P2UDT3761   ,83.55    ,16.97    ,371491.30    ,32   ,
P2ULV302    ,1 ,0.42  ,7.80     ,1.58    ,P2UHS2_1247  ,P2UHS2_1247 -> P2UDT3761   ,19.50    ,3.96     ,86685.05     ,5    ,
P2ULV303    ,3 ,0.42  ,67.57    ,13.72   ,P2UHS2_1247  ,P2UHS2_1247 -> P2UDT3761   ,168.91   ,34.30    ,751025.60    ,85   ,
P2ULV304    ,1 ,0.42  ,16.64    ,3.38    ,P2UHS2_1247  ,P2UHS2_1247 -> P2UDT3761   ,41.59    ,8.45     ,184936.50    ,10   ,
P2ULV305    ,3 ,0.42  ,330.98   ,67.21   ,P2UHS2_1247  ,P2UHS2_1247 -> P2UDT3761   ,827.45   ,168.02   ,3485544.00   ,1    ,
P2ULV305    ,3 ,0.42  ,49.40    ,10.03   ,P2UHS2_1247  ,P2UHS2_1247 -> P2UDT3761   ,123.51   ,25.08    ,549139.10    ,57   ,
P2ULV307    ,3 ,0.42  ,20.30    ,4.12    ,P2UHS2_1247  ,P2UHS2_1247 -> P2UDT3761   ,50.74    ,10.30    ,188771.50    ,1    ,
P2ULV308    ,1 ,0.42  ,3.78     ,0.77    ,P2UHS2_1247  ,P2UHS2_1247 -> P2UDT3761   ,9.45     ,1.92     ,36565.13     ,1    ,
