Code,NodeA,NodeB,NomV,Len,Equip,R,X,C,R0,X0,C0,Imax,Status,Phases,PhasesV,PhasesVI,Subest,Feeder,
L(R:P3RDM61-P3RLV54)          ,P3RDM61     ,P3RLV54   ,0.42  ,0.045  ,1P_OH_CU_4_Ionic_0_416_0               ,0.03745 ,0.00456 ,2.45328   ,0.09119 ,0.05644  ,0.16931  ,115 ,1 ,A   ,A_LV   ,1_LV_38.3333 ,P3RHS0_1247 ,P3RHS0_1247 -> P3RDT656  ,
L(R:P3RDM62-P3RLV55)          ,P3RDM62     ,P3RLV55   ,0.42  ,0.080  ,1P_OH_CU_4_Ionic_0_416_0               ,0.06691 ,0.00814 ,4.38346   ,0.16294 ,0.10084  ,0.30252  ,115 ,1 ,A   ,A_LV   ,1_LV_38.3333 ,P3RHS0_1247 ,P3RHS0_1247 -> P3RDT656  ,
L(R:P3RDM61-P3RDM62)          ,P3RDM61     ,P3RDM62   ,0.42  ,0.017  ,1P_OH_CU_4_Ionic_0_416_0               ,0.01440 ,0.00175 ,0.94312   ,0.03506 ,0.02170  ,0.06509  ,115 ,1 ,A   ,A_LV   ,1_LV_38.3333 ,P3RHS0_1247 ,P3RHS0_1247 -> P3RDT656  ,
L(R:P3RDM61-P3RDT31LV)        ,P3RDT31LV   ,P3RDM61   ,0.42  ,0.020  ,1P_OH_CU_4_Ionic_0_416_0               ,0.01637 ,0.00199 ,1.07254   ,0.03987 ,0.02467  ,0.07402  ,115 ,1 ,A   ,A_LV   ,1_LV_38.3333 ,P3RHS0_1247 ,P3RHS0_1247 -> P3RDT656  ,
L(R:P3RDT32LV-P3RLV52)        ,P3RDT32LV   ,P3RLV52   ,0.42  ,0.014  ,1P_OH_CU_4_Ionic_0_416_0               ,0.01136 ,0.00138 ,0.74441   ,0.02767 ,0.01712  ,0.05137  ,115 ,1 ,A   ,A_LV   ,1_LV_38.3333 ,P3RHS0_1247 ,P3RHS0_1247 -> P3RDT656  ,
L(R:P3RDT34LV-P3RLV61)        ,P3RDT34LV   ,P3RLV61   ,0.42  ,0.064  ,1P_OH_CU_4_Ionic_0_416_0               ,0.05320 ,0.00647 ,3.48523   ,0.12955 ,0.08018  ,0.24053  ,115 ,1 ,A   ,A_LV   ,1_LV_38.3333 ,P3RHS0_1247 ,P3RHS0_1247 -> P3RDT656  ,
L(R:P3RDT35LV-P3RLV63)        ,P3RDT35LV   ,P3RLV63   ,0.42  ,0.018  ,1P_OH_CU_4_Ionic_0_416_0               ,0.01530 ,0.00186 ,1.00206   ,0.03725 ,0.02305  ,0.06916  ,115 ,1 ,A   ,A_LV   ,1_LV_38.3333 ,P3RHS0_1247 ,P3RHS0_1247 -> P3RDT1052 ,
L(R:P3RDT35LV-P3RLV65)        ,P3RDT35LV   ,P3RLV65   ,0.42  ,0.009  ,1P_OH_CU_4_Ionic_0_416_0               ,0.00708 ,0.00086 ,0.46377   ,0.01724 ,0.01067  ,0.03201  ,115 ,1 ,A   ,A_LV   ,1_LV_38.3333 ,P3RHS0_1247 ,P3RHS0_1247 -> P3RDT1052 ,
L(R:P3RDT35LV-P3RLV68)        ,P3RDT35LV   ,P3RLV68   ,0.42  ,0.038  ,1P_OH_CU_4_Ionic_0_416_0               ,0.03147 ,0.00383 ,2.06139   ,0.07663 ,0.04742  ,0.14227  ,115 ,1 ,A   ,A_LV   ,1_LV_38.3333 ,P3RHS0_1247 ,P3RHS0_1247 -> P3RDT1052 ,
L(R:P3RDM70-P3RLV70)          ,P3RDM70     ,P3RLV70   ,0.42  ,0.010  ,1P_OH_CU_4_Ionic_0_416_0               ,0.00837 ,0.00102 ,0.54827   ,0.02038 ,0.01261  ,0.03784  ,115 ,1 ,A   ,A_LV   ,1_LV_38.3333 ,P3RHS0_1247 ,P3RHS0_1247 -> P3RDT1052 ,
L(R:P3RDM70-P3RDT35LV)        ,P3RDT35LV   ,P3RDM70   ,0.42  ,0.034  ,1P_OH_CU_4_Ionic_0_416_0               ,0.02860 ,0.00348 ,1.87370   ,0.06965 ,0.04310  ,0.12931  ,115 ,1 ,A   ,A_LV   ,1_LV_38.3333 ,P3RHS0_1247 ,P3RHS0_1247 -> P3RDT1052 ,
L(R:P3RDM72-P3RLV73)          ,P3RDM72     ,P3RLV73   ,0.42  ,0.016  ,1P_OH_CU_4_Ionic_0_416_0               ,0.01356 ,0.00165 ,0.88857   ,0.03303 ,0.02044  ,0.06132  ,115 ,1 ,A   ,A_LV   ,1_LV_38.3333 ,P3RHS0_1247 ,P3RHS0_1247 -> P3RDT1052 ,
L(R:P3RDM72-P3RLV74)          ,P3RDM72     ,P3RLV74   ,0.42  ,0.007  ,1P_OH_CU_4_Ionic_0_416_0               ,0.00598 ,0.00073 ,0.39205   ,0.01457 ,0.00902  ,0.02706  ,115 ,1 ,A   ,A_LV   ,1_LV_38.3333 ,P3RHS0_1247 ,P3RHS0_1247 -> P3RDT1052 ,
L(R:P3RDM71-P3RLV71)          ,P3RDM71     ,P3RLV71   ,0.42  ,0.029  ,1P_OH_CU_4_Ionic_0_416_0               ,0.02371 ,0.00289 ,1.55325   ,0.05774 ,0.03573  ,0.10720  ,115 ,1 ,A   ,A_LV   ,1_LV_38.3333 ,P3RHS0_1247 ,P3RHS0_1247 -> P3RDT1052 ,
L(R:P3RDM71-P3RDM72)          ,P3RDM72     ,P3RDM71   ,0.42  ,0.048  ,1P_OH_CU_4_Ionic_0_416_0               ,0.03957 ,0.00481 ,2.59191   ,0.09635 ,0.05963  ,0.17888  ,115 ,1 ,A   ,A_LV   ,1_LV_38.3333 ,P3RHS0_1247 ,P3RHS0_1247 -> P3RDT1052 ,
L(R:P3RDM72-P3RDT35LV)        ,P3RDT35LV   ,P3RDM72   ,0.42  ,0.017  ,1P_OH_CU_4_Ionic_0_416_0               ,0.01430 ,0.00174 ,0.93699   ,0.03483 ,0.02156  ,0.06467  ,115 ,1 ,A   ,A_LV   ,1_LV_38.3333 ,P3RHS0_1247 ,P3RHS0_1247 -> P3RDT1052 ,
L(R:P3RDT36LV-P3RLV64)        ,P3RDT36LV   ,P3RLV64   ,0.42  ,0.004  ,1P_OH_CU_4_Ionic_0_416_0               ,0.00348 ,0.00042 ,0.22777   ,0.00847 ,0.00524  ,0.01572  ,115 ,1 ,C   ,C_LV   ,1_LV_38.3333 ,P3RHS0_1247 ,P3RHS0_1247 -> P3RDT1052 ,
L(R:P3RDT37LV-P3RLV66)        ,P3RDT37LV   ,P3RLV66   ,0.42  ,0.061  ,1P_OH_CU_4_Ionic_0_416_0               ,0.05103 ,0.00621 ,3.34305   ,0.12427 ,0.07691  ,0.23072  ,115 ,1 ,C   ,C_LV   ,1_LV_38.3333 ,P3RHS0_1247 ,P3RHS0_1247 -> P3RDT1052 ,
L(R:P3RDM76-P3RLV69)          ,P3RDM76     ,P3RLV69   ,0.42  ,0.010  ,1P_OH_CU_4_Ionic_0_416_0               ,0.00829 ,0.00101 ,0.54321   ,0.02019 ,0.01250  ,0.03749  ,115 ,1 ,C   ,C_LV   ,1_LV_38.3333 ,P3RHS0_1247 ,P3RHS0_1247 -> P3RDT1052 ,
L(R:P3RDM76-P3RDT37LV)        ,P3RDT37LV   ,P3RDM76   ,0.42  ,0.017  ,1P_OH_CU_4_Ionic_0_416_0               ,0.01430 ,0.00174 ,0.93672   ,0.03482 ,0.02155  ,0.06465  ,115 ,1 ,C   ,C_LV   ,1_LV_38.3333 ,P3RHS0_1247 ,P3RHS0_1247 -> P3RDT1052 ,
L(R:P3RDT38LV-P3RLV67)        ,P3RDT38LV   ,P3RLV67   ,0.42  ,0.001  ,1P_OH_CU_4_Ionic_0_416_0               ,0.00083 ,0.00010 ,0.05448   ,0.00203 ,0.00125  ,0.00376  ,115 ,1 ,B   ,B_LV   ,1_LV_38.3333 ,P3RHS0_1247 ,P3RHS0_1247 -> P3RDT1052 ,
L(R:P3RDT39LV-P3RLV72)        ,P3RDT39LV   ,P3RLV72   ,0.42  ,0.049  ,1P_OH_CU_4_Ionic_0_416_0               ,0.04066 ,0.00495 ,2.66351   ,0.09901 ,0.06127  ,0.18382  ,115 ,1 ,B   ,B_LV   ,1_LV_38.3333 ,P3RHS0_1247 ,P3RHS0_1247 -> P3RDT1052 ,
L(R:P3RDT40LV-P3RLV75)        ,P3RDT40LV   ,P3RLV75   ,0.42  ,0.038  ,1P_OH_CU_4_Ionic_0_416_0               ,0.03192 ,0.00388 ,2.09102   ,0.07773 ,0.04810  ,0.14431  ,115 ,1 ,C   ,C_LV   ,1_LV_38.3333 ,P3RHS0_1247 ,P3RHS0_1247 -> P3RDT1052 ,
L(R:P3RDT40LV-P3RLV76)        ,P3RDT40LV   ,P3RLV76   ,0.42  ,0.038  ,1P_OH_CU_4_Ionic_0_416_0               ,0.03180 ,0.00387 ,2.08310   ,0.07743 ,0.04792  ,0.14376  ,115 ,1 ,C   ,C_LV   ,1_LV_38.3333 ,P3RHS0_1247 ,P3RHS0_1247 -> P3RDT1052 ,
L(R:P3RDT40LV-P3RLV77)        ,P3RDT40LV   ,P3RLV77   ,0.42  ,0.040  ,1P_OH_CU_4_Ionic_0_416_0               ,0.03318 ,0.00404 ,2.17353   ,0.08080 ,0.05000  ,0.15001  ,115 ,1 ,C   ,C_LV   ,1_LV_38.3333 ,P3RHS0_1247 ,P3RHS0_1247 -> P3RDT1052 ,
L(R:P3RDT41LV-P3RLV78)        ,P3RDT41LV   ,P3RLV78   ,0.42  ,0.023  ,1P_OH_CU_4_Ionic_0_416_0               ,0.01925 ,0.00234 ,1.26099   ,0.04687 ,0.02901  ,0.08703  ,115 ,1 ,B   ,B_LV   ,1_LV_38.3333 ,P3RHS0_1247 ,P3RHS0_1247 -> P3RDT656  ,
L(R:P3RDT42LV-P3RLV79)        ,P3RDT42LV   ,P3RLV79   ,0.42  ,0.070  ,1P_OH_CU_4_Ionic_0_416_0               ,0.05780 ,0.00703 ,3.78665   ,0.14076 ,0.08711  ,0.26133  ,115 ,1 ,C   ,C_LV   ,1_LV_38.3333 ,P3RHS0_1247 ,P3RHS0_1247 -> P3RDT1052 ,
L(R:P3RDT42LV-P3RLV273)       ,P3RDT42LV   ,P3RLV273  ,0.42  ,0.013  ,1P_OH_CU_4_Ionic_0_416_0               ,0.01120 ,0.00136 ,0.73388   ,0.02728 ,0.01688  ,0.05065  ,115 ,1 ,C   ,C_LV   ,1_LV_38.3333 ,P3RHS0_1247 ,P3RHS0_1247 -> P3RDT1052 ,
L(R:P3RDT42LV-P3RLV274)       ,P3RDT42LV   ,P3RLV274  ,0.42  ,0.035  ,1P_OH_CU_4_Ionic_0_416_0               ,0.02940 ,0.00358 ,1.92615   ,0.07160 ,0.04431  ,0.13293  ,115 ,1 ,C   ,C_LV   ,1_LV_38.3333 ,P3RHS0_1247 ,P3RHS0_1247 -> P3RDT1052 ,
L(R:P3RDT43LV-P3RLV80)        ,P3RDT43LV   ,P3RLV80   ,0.42  ,0.072  ,1P_OH_CU_4_Ionic_0_416_0               ,0.05980 ,0.00728 ,3.91734   ,0.14562 ,0.09012  ,0.27035  ,115 ,1 ,A   ,A_LV   ,1_LV_38.3333 ,P3RHS0_1247 ,P3RHS0_1247 -> P3RDT656  ,
L(R:P3RDT44LV-P3RLV81)        ,P3RDT44LV   ,P3RLV81   ,0.42  ,0.012  ,1P_OH_CU_4_Ionic_0_416_0               ,0.00996 ,0.00121 ,0.65276   ,0.02426 ,0.01502  ,0.04505  ,115 ,1 ,C   ,C_LV   ,1_LV_38.3333 ,P3RHS0_1247 ,P3RHS0_1247 -> P3RDT656  ,
L(R:P3RDT44LV-P3RLV92)        ,P3RDT44LV   ,P3RLV92   ,0.42  ,0.032  ,1P_OH_CU_4_Ionic_0_416_0               ,0.02644 ,0.00322 ,1.73184   ,0.06438 ,0.03984  ,0.11952  ,115 ,1 ,C   ,C_LV   ,1_LV_38.3333 ,P3RHS0_1247 ,P3RHS0_1247 -> P3RDT656  ,
L(R:P3RDT44LV-P3RLV97)        ,P3RDT44LV   ,P3RLV97   ,0.42  ,0.025  ,1P_OH_CU_4_Ionic_0_416_0               ,0.02085 ,0.00254 ,1.36562   ,0.05076 ,0.03142  ,0.09425  ,115 ,1 ,C   ,C_LV   ,1_LV_38.3333 ,P3RHS0_1247 ,P3RHS0_1247 -> P3RDT656  ,
L(R:P3RDT45LV-P3RLV96)        ,P3RDT45LV   ,P3RLV96   ,0.42  ,0.031  ,1P_OH_CU_4_Ionic_0_416_0               ,0.02545 ,0.00310 ,1.66738   ,0.06198 ,0.03836  ,0.11507  ,115 ,1 ,C   ,C_LV   ,1_LV_38.3333 ,P3RHS0_1247 ,P3RHS0_1247 -> P3RDT656  ,
L(R:P3RDM90-P3RLV82)          ,P3RDM90     ,P3RLV82   ,0.42  ,0.029  ,1P_OH_CU_4_Ionic_0_416_0               ,0.02452 ,0.00298 ,1.60624   ,0.05971 ,0.03695  ,0.11085  ,115 ,1 ,C   ,C_LV   ,1_LV_38.3333 ,P3RHS0_1247 ,P3RHS0_1247 -> P3RDT656  ,
L(R:P3RDM90-P3RDT45LV)        ,P3RDT45LV   ,P3RDM90   ,0.42  ,0.038  ,1P_OH_CU_4_Ionic_0_416_0               ,0.03154 ,0.00384 ,2.06631   ,0.07681 ,0.04754  ,0.14261  ,115 ,1 ,C   ,C_LV   ,1_LV_38.3333 ,P3RHS0_1247 ,P3RHS0_1247 -> P3RDT656  ,
L(R:P3RDM92-P3RLV100)         ,P3RDM92     ,P3RLV100  ,0.42  ,0.015  ,1P_OH_CU_4_Ionic_0_416_0               ,0.01243 ,0.00151 ,0.81433   ,0.03027 ,0.01873  ,0.05620  ,115 ,1 ,C   ,C_LV   ,1_LV_38.3333 ,P3RHS0_1247 ,P3RHS0_1247 -> P3RDT656  ,
L(R:P3RDM92-P3RDT45LV)        ,P3RDT45LV   ,P3RDM92   ,0.42  ,0.057  ,1P_OH_CU_4_Ionic_0_416_0               ,0.04727 ,0.00575 ,3.09641   ,0.11510 ,0.07123  ,0.21370  ,115 ,1 ,C   ,C_LV   ,1_LV_38.3333 ,P3RHS0_1247 ,P3RHS0_1247 -> P3RDT656  ,
L(R:P3RDT46LV-P3RLV83)        ,P3RDT46LV   ,P3RLV83   ,0.42  ,0.017  ,1P_OH_CU_4_Ionic_0_416_0               ,0.01424 ,0.00173 ,0.93300   ,0.03468 ,0.02146  ,0.06439  ,115 ,1 ,C   ,C_LV   ,1_LV_38.3333 ,P3RHS0_1247 ,P3RHS0_1247 -> P3RDT656  ,
L(R:P3RDT47LV-P3RLV84)        ,P3RDT47LV   ,P3RLV84   ,0.42  ,0.013  ,1P_OH_CU_4_Ionic_0_416_0               ,0.01117 ,0.00136 ,0.73144   ,0.02719 ,0.01683  ,0.05048  ,115 ,1 ,A   ,A_LV   ,1_LV_38.3333 ,P3RHS0_1247 ,P3RHS0_1247 -> P3RDT656  ,
L(R:P3RDT47LV-P3RLV88)        ,P3RDT47LV   ,P3RLV88   ,0.42  ,0.013  ,1P_OH_CU_4_Ionic_0_416_0               ,0.01117 ,0.00136 ,0.73144   ,0.02719 ,0.01683  ,0.05048  ,115 ,1 ,A   ,A_LV   ,1_LV_38.3333 ,P3RHS0_1247 ,P3RHS0_1247 -> P3RDT656  ,
L(R:P3RDT48LV-P3RLV85)        ,P3RDT48LV   ,P3RLV85   ,0.42  ,0.010  ,1P_OH_CU_4_Ionic_0_416_0               ,0.00855 ,0.00104 ,0.56035   ,0.02083 ,0.01289  ,0.03867  ,115 ,1 ,C   ,C_LV   ,1_LV_38.3333 ,P3RHS0_1247 ,P3RHS0_1247 -> P3RDT656  ,
L(R:P3RDT49LV-P3RLV86)        ,P3RDT49LV   ,P3RLV86   ,0.42  ,0.032  ,1P_OH_CU_4_Ionic_0_416_0               ,0.02642 ,0.00322 ,1.73106   ,0.06435 ,0.03982  ,0.11947  ,115 ,1 ,A   ,A_LV   ,1_LV_38.3333 ,P3RHS0_1247 ,P3RHS0_1247 -> P3RDT656  ,
L(R:P3RDT50LV-P3RLV87)        ,P3RDT50LV   ,P3RLV87   ,0.42  ,0.013  ,1P_OH_CU_4_Ionic_0_416_0               ,0.01080 ,0.00131 ,0.70726   ,0.02629 ,0.01627  ,0.04881  ,115 ,1 ,C   ,C_LV   ,1_LV_38.3333 ,P3RHS0_1247 ,P3RHS0_1247 -> P3RDT656  ,
L(R:P3RDT51LV-P3RLV89)        ,P3RDT51LV   ,P3RLV89   ,0.42  ,0.001  ,1P_OH_CU_4_Ionic_0_416_0               ,0.00083 ,0.00010 ,0.05448   ,0.00203 ,0.00125  ,0.00376  ,115 ,1 ,C   ,C_LV   ,1_LV_38.3333 ,P3RHS0_1247 ,P3RHS0_1247 -> P3RDT656  ,
L(R:P3RDT52LV-P3RLV90)        ,P3RDT52LV   ,P3RLV90   ,0.42  ,0.001  ,1P_OH_CU_4_Ionic_0_416_0               ,0.00083 ,0.00010 ,0.05448   ,0.00203 ,0.00125  ,0.00376  ,115 ,1 ,C   ,C_LV   ,1_LV_38.3333 ,P3RHS0_1247 ,P3RHS0_1247 -> P3RDT656  ,
L(R:P3RDT53LV-P3RLV91)        ,P3RDT53LV   ,P3RLV91   ,0.42  ,0.001  ,1P_OH_CU_4_Ionic_0_416_0               ,0.00083 ,0.00010 ,0.05448   ,0.00203 ,0.00125  ,0.00376  ,115 ,1 ,C   ,C_LV   ,1_LV_38.3333 ,P3RHS0_1247 ,P3RHS0_1247 -> P3RDT656  ,
L(R:P3RDT54LV-P3RLV93)        ,P3RDT54LV   ,P3RLV93   ,0.42  ,0.035  ,1P_OH_CU_4_Ionic_0_416_0               ,0.02940 ,0.00358 ,1.92593   ,0.07159 ,0.04431  ,0.13292  ,115 ,1 ,A   ,A_LV   ,1_LV_38.3333 ,P3RHS0_1247 ,P3RHS0_1247 -> P3RDT656  ,
L(R:P3RDT55LV-P3RLV94)        ,P3RDT55LV   ,P3RLV94   ,0.42  ,0.027  ,1P_OH_CU_4_Ionic_0_416_0               ,0.02208 ,0.00269 ,1.44627   ,0.05376 ,0.03327  ,0.09981  ,115 ,1 ,B   ,B_LV   ,1_LV_38.3333 ,P3RHS0_1247 ,P3RHS0_1247 -> P3RDT656  ,
L(R:P3RDT56LV-P3RLV95)        ,P3RDT56LV   ,P3RLV95   ,0.42  ,0.001  ,1P_OH_CU_4_Ionic_0_416_0               ,0.00083 ,0.00010 ,0.05448   ,0.00203 ,0.00125  ,0.00376  ,115 ,1 ,C   ,C_LV   ,1_LV_38.3333 ,P3RHS0_1247 ,P3RHS0_1247 -> P3RDT656  ,
L(R:P3RDT57LV-P3RLV98)        ,P3RDT57LV   ,P3RLV98   ,0.42  ,0.020  ,1P_OH_CU_4_Ionic_0_416_0               ,0.01657 ,0.00202 ,1.08518   ,0.04034 ,0.02496  ,0.07489  ,115 ,1 ,A   ,A_LV   ,1_LV_38.3333 ,P3RHS0_1247 ,P3RHS0_1247 -> P3RDT656  ,
L(R:P3RDT58LV-P3RLV99)        ,P3RDT58LV   ,P3RLV99   ,0.42  ,0.001  ,1P_OH_CU_4_Ionic_0_416_0               ,0.00083 ,0.00010 ,0.05448   ,0.00203 ,0.00125  ,0.00376  ,115 ,1 ,A   ,A_LV   ,1_LV_38.3333 ,P3RHS0_1247 ,P3RHS0_1247 -> P3RDT656  ,
L(R:P3RDT59LV-P3RLV104)       ,P3RDT59LV   ,P3RLV104  ,0.42  ,0.105  ,1P_OH_CU_4_Ionic_0_416_0               ,0.08773 ,0.01067 ,5.74696   ,0.21363 ,0.13221  ,0.39662  ,115 ,1 ,A   ,A_LV   ,1_LV_38.3333 ,P3RHS0_1247 ,P3RHS0_1247 -> P3RDT836  ,
L(R:P3RDM107-P3RLV101)        ,P3RDM107    ,P3RLV101  ,0.42  ,0.083  ,1P_OH_CU_4_Ionic_0_416_0               ,0.06919 ,0.00842 ,4.53246   ,0.16848 ,0.10427  ,0.31281  ,115 ,1 ,A   ,A_LV   ,1_LV_38.3333 ,P3RHS0_1247 ,P3RHS0_1247 -> P3RDT836  ,
L(R:P3RDM107-P3RDT59LV)       ,P3RDT59LV   ,P3RDM107  ,0.42  ,0.018  ,1P_OH_CU_4_Ionic_0_416_0               ,0.01468 ,0.00179 ,0.96175   ,0.03575 ,0.02212  ,0.06637  ,115 ,1 ,A   ,A_LV   ,1_LV_38.3333 ,P3RHS0_1247 ,P3RHS0_1247 -> P3RDT836  ,
L(R:P3RDM109-P3RLV111)        ,P3RDM109    ,P3RLV111  ,0.42  ,0.093  ,1P_OH_CU_4_Ionic_0_416_0               ,0.07718 ,0.00939 ,5.05600   ,0.18794 ,0.11631  ,0.34894  ,115 ,1 ,A   ,A_LV   ,1_LV_38.3333 ,P3RHS0_1247 ,P3RHS0_1247 -> P3RDT836  ,
L(R:P3RDM109-P3RDT59LV)       ,P3RDT59LV   ,P3RDM109  ,0.42  ,0.018  ,1P_OH_CU_4_Ionic_0_416_0               ,0.01469 ,0.00179 ,0.96201   ,0.03576 ,0.02213  ,0.06639  ,115 ,1 ,A   ,A_LV   ,1_LV_38.3333 ,P3RHS0_1247 ,P3RHS0_1247 -> P3RDT836  ,
L(R:P3RDT60LV-P3RLV102)       ,P3RDT60LV   ,P3RLV102  ,0.42  ,0.001  ,1P_OH_CU_4_Ionic_0_416_0               ,0.00083 ,0.00010 ,0.05448   ,0.00203 ,0.00125  ,0.00376  ,115 ,1 ,B   ,B_LV   ,1_LV_38.3333 ,P3RHS0_1247 ,P3RHS0_1247 -> P3RDT836  ,
L(R:P3RDT61LV-P3RLV103)       ,P3RDT61LV   ,P3RLV103  ,0.42  ,0.017  ,1P_OH_CU_4_Ionic_0_416_0               ,0.01448 ,0.00176 ,0.94880   ,0.03527 ,0.02183  ,0.06548  ,115 ,1 ,A   ,A_LV   ,1_LV_38.3333 ,P3RHS0_1247 ,P3RHS0_1247 -> P3RDT836  ,
L(R:P3RDT61LV-P3RLV105)       ,P3RDT61LV   ,P3RLV105  ,0.42  ,0.017  ,1P_OH_CU_4_Ionic_0_416_0               ,0.01448 ,0.00176 ,0.94880   ,0.03527 ,0.02183  ,0.06548  ,115 ,1 ,A   ,A_LV   ,1_LV_38.3333 ,P3RHS0_1247 ,P3RHS0_1247 -> P3RDT836  ,
L(R:P3RDT62LV-P3RLV106)       ,P3RDT62LV   ,P3RLV106  ,0.42  ,0.052  ,1P_OH_CU_4_Ionic_0_416_0               ,0.04283 ,0.00521 ,2.80602   ,0.10431 ,0.06455  ,0.19366  ,115 ,1 ,C   ,C_LV   ,1_LV_38.3333 ,P3RHS0_1247 ,P3RHS0_1247 -> P3RDT836  ,
L(R:P3RDT62LV-P3RLV108)       ,P3RDT62LV   ,P3RLV108  ,0.42  ,0.029  ,1P_OH_CU_4_Ionic_0_416_0               ,0.02389 ,0.00291 ,1.56525   ,0.05818 ,0.03601  ,0.10802  ,115 ,1 ,C   ,C_LV   ,1_LV_38.3333 ,P3RHS0_1247 ,P3RHS0_1247 -> P3RDT836  ,
L(R:P3RDT63LV-P3RLV107)       ,P3RDT63LV   ,P3RLV107  ,0.42  ,0.063  ,1P_OH_CU_4_Ionic_0_416_0               ,0.05270 ,0.00641 ,3.45216   ,0.12833 ,0.07942  ,0.23825  ,115 ,1 ,C   ,C_LV   ,1_LV_38.3333 ,P3RHS0_1247 ,P3RHS0_1247 -> P3RDT836  ,
L(R:P3RDT63LV-P3RLV110)       ,P3RDT63LV   ,P3RLV110  ,0.42  ,0.039  ,1P_OH_CU_4_Ionic_0_416_0               ,0.03213 ,0.00391 ,2.10483   ,0.07824 ,0.04842  ,0.14526  ,115 ,1 ,C   ,C_LV   ,1_LV_38.3333 ,P3RHS0_1247 ,P3RHS0_1247 -> P3RDT836  ,
L(R:P3RDT64LV-P3RLV109)       ,P3RDT64LV   ,P3RLV109  ,0.42  ,0.001  ,1P_OH_CU_4_Ionic_0_416_0               ,0.00083 ,0.00010 ,0.05448   ,0.00203 ,0.00125  ,0.00376  ,115 ,1 ,A   ,A_LV   ,1_LV_38.3333 ,P3RHS0_1247 ,P3RHS0_1247 -> P3RDT836  ,
L(R:P3RDT65LV-P3RLV112)       ,P3RDT65LV   ,P3RLV112  ,0.42  ,0.001  ,1P_OH_CU_4_Ionic_0_416_0               ,0.00083 ,0.00010 ,0.05448   ,0.00203 ,0.00125  ,0.00376  ,115 ,1 ,A   ,A_LV   ,1_LV_38.3333 ,P3RHS0_1247 ,P3RHS0_1247 -> P3RDT1052 ,
L(R:P3RDT66LV-P3RLV113)       ,P3RDT66LV   ,P3RLV113  ,0.42  ,0.092  ,1P_OH_CU_4_Ionic_0_416_0               ,0.07645 ,0.00930 ,5.00825   ,0.18617 ,0.11521  ,0.34564  ,115 ,1 ,C   ,C_LV   ,1_LV_38.3333 ,P3RHS0_1247 ,P3RHS0_1247 -> P3RDT1052 ,
L(R:P3RDM120-P3RLV151)        ,P3RDM120    ,P3RLV151  ,0.42  ,0.069  ,1P_OH_CU_4_Ionic_0_416_0               ,0.05747 ,0.00699 ,3.76512   ,0.13996 ,0.08662  ,0.25985  ,115 ,1 ,C   ,C_LV   ,1_LV_38.3333 ,P3RHS0_1247 ,P3RHS0_1247 -> P3RDT1052 ,
L(R:P3RDM120-P3RDT66LV)       ,P3RDT66LV   ,P3RDM120  ,0.42  ,0.020  ,1P_OH_CU_4_Ionic_0_416_0               ,0.01629 ,0.00198 ,1.06723   ,0.03967 ,0.02455  ,0.07365  ,115 ,1 ,C   ,C_LV   ,1_LV_38.3333 ,P3RHS0_1247 ,P3RHS0_1247 -> P3RDT1052 ,
L(R:P3RDM121-P3RLV158)        ,P3RDM121    ,P3RLV158  ,0.42  ,0.052  ,1P_OH_CU_4_Ionic_0_416_0               ,0.04317 ,0.00525 ,2.82833   ,0.10514 ,0.06507  ,0.19520  ,115 ,1 ,C   ,C_LV   ,1_LV_38.3333 ,P3RHS0_1247 ,P3RHS0_1247 -> P3RDT1052 ,
L(R:P3RDM121-P3RDT66LV)       ,P3RDT66LV   ,P3RDM121  ,0.42  ,0.020  ,1P_OH_CU_4_Ionic_0_416_0               ,0.01628 ,0.00198 ,1.06669   ,0.03965 ,0.02454  ,0.07362  ,115 ,1 ,C   ,C_LV   ,1_LV_38.3333 ,P3RHS0_1247 ,P3RHS0_1247 -> P3RDT1052 ,
L(R:P3RDT67LV-P3RLV114)       ,P3RDT67LV   ,P3RLV114  ,0.42  ,0.097  ,1P_OH_CU_4_Ionic_0_416_0               ,0.08061 ,0.00981 ,5.28041   ,0.19629 ,0.12148  ,0.36443  ,115 ,1 ,A   ,A_LV   ,1_LV_38.3333 ,P3RHS0_1247 ,P3RHS0_1247 -> P3RDT1052 ,
L(R:P3RDT67LV-P3RLV124)       ,P3RDT67LV   ,P3RLV124  ,0.42  ,0.103  ,1P_OH_CU_4_Ionic_0_416_0               ,0.08596 ,0.01046 ,5.63095   ,0.20932 ,0.12954  ,0.38862  ,115 ,1 ,A   ,A_LV   ,1_LV_38.3333 ,P3RHS0_1247 ,P3RHS0_1247 -> P3RDT1052 ,
L(R:P3RDT67LV-P3RLV142)       ,P3RDT67LV   ,P3RLV142  ,0.42  ,0.056  ,1P_OH_CU_4_Ionic_0_416_0               ,0.04661 ,0.00567 ,3.05331   ,0.11350 ,0.07024  ,0.21072  ,115 ,1 ,A   ,A_LV   ,1_LV_38.3333 ,P3RHS0_1247 ,P3RHS0_1247 -> P3RDT1052 ,
L(R:P3RDT68LV-P3RLV128)       ,P3RDT68LV   ,P3RLV128  ,0.42  ,0.047  ,1P_OH_CU_4_Ionic_0_416_0               ,0.03903 ,0.00475 ,2.55652   ,0.09503 ,0.05881  ,0.17644  ,115 ,1 ,C   ,C_LV   ,1_LV_38.3333 ,P3RHS0_1247 ,P3RHS0_1247 -> P3RDT1052 ,
